technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,1409.1925446847702,,1.4091925446847702,,0.0
biomass_coge,0.37,,1.2971864928000003,,70.55530352422151
methanization,0.9132420091291231,,7.9999999999711155,,1052.3928677151853
offshore_float,5.0,,19.90853963,,-214.1029421837111
offshore_ground,3.0,,11.15795754,,-122.70792142642631
onshore,11.6,,34.46752493733333,,2149.883516812418
pv_ground,17.0,,15.71474016,,31.410980412745175
pv_roof_com,24.2,,19.703827792,,-347.7558076567709
pv_roof_indiv,10.3,,9.312024206,,-870.1828985734346
river,0.1,,0.2328270594938104,,28.970725691552587
waste,0.66,,1.00091601948294,,132.72920490376242
ch4_ocgt,2.4328473503667642,,0.2657386601449951,0.39860799021749266,0.0
electrolysis,5.353046909154875,,13.7552037658705,6.716591215407499,0.0
h2_ccgt,8.851298446218033,,12.785959337104886,8.523972891403252,0.0
methanation,0.0009747479708113977,,0.005555964134414136,0.004426665028981966,0.0
battery_4h,6.334964660301403,25.339858641205613,6.188082062755538,0.687564674498609,0.0
battery_8h,1.6814764008363627,13.451811206690902,2.7977455259373514,0.3108606139916894,0.0
phs,1.3,26.0,1.7482494091289784,0.5370439361374333,289.893846381169
