tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
offshore_float,19.90853963,0.0,168.02425062853334,18.38236015862857,20.37380935139999,233.16364850414996,69.98792608339998,159.554466742,15.310550267999997,101.27474822136932
offshore_ground,11.15795754,0.0,96.72554991666665,10.320202086,12.5559522747,131.52533485657142,38.39301590000001,90.91740608399999,8.669315034,59.37927188570679
onshore,34.46752493733333,17.955793791,346.86768227657143,195.94867652713634,140.79939056857143,229.44274790233334,74.828956608,37.72490679,35.48400803,193.77215658459704
pv_ground,15.71474016,15.019933975999999,120.60068348399999,75.582893559,86.3987996718,31.021809010000005,5.073912975,22.708137276000002,15.705056156000001,77.2458558769023
pv_roof_com,19.703827792,18.540731514,151.27152617700003,93.31604107100001,107.4055415454,38.151746415,6.254369352,28.306199820000003,19.808848331999997,83.63748072385498
pv_roof_indiv,9.312024206,8.784586282,71.255285988,44.052712578000005,50.221836378,18.496784676,3.049913304,13.530150185999998,9.110020722,45.27278329530219
river,0.2328270594938104,25.964409944760018,20.527569613899214,11.929542542524208,31.423954652866446,5.974243801122519,0.8060664804588544,0.1185369122964647,0.12874077831822303,39.9994897874458
lake,0.0,14.148098567215248,0.3231447390522498,11.654556826640343,14.373006521244085,0.0,0.0,0.0,4.302176771408263,16.609997636838344
nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850919999952035
phs,1.7482494091289784,6.015679621518992,8.73688844882707,8.366822522083842,12.831763634413285,3.4918785894910416,0.0,0.0,7.649808918749117,7.300285692364092
battery_1h,5.082794311679101e-06,4.968855035522992e-06,4.865581515835309e-06,4.386302274856029e-06,5.584629577928775e-06,5.417987726864146e-06,5.3831638168187205e-06,5.021876681628345e-06,4.379591184747528e-06,5.156827796588666e-06
battery_2h,1.3013943991815032e-05,2.0006301970950284e-05,1.2532064328434935e-05,1.0308535647403542e-05,1.4677800030974369e-05,1.1432864662483752e-05,1.1355485288873393e-05,1.2937543274922123e-05,1.0270254633399811e-05,1.9088014057689465e-05
battery_4h,6.188082062755538,0.8154557039272773,17.089865588795266,35.25794829466504,37.89635496277138,9.328189770875339,0.9518842966082479,7.0668076908891715,3.3098879750644543,12.18309458311049
battery_8h,2.7977455259373514,6.327631515160669e-06,18.406567240923216,8.864056770851672,17.136513516172155,9.599835686499073,0.03892572632353878,1.9255505486018303,0.036113079757525854,6.382541574241366e-05
ch4_ocgt,0.2657386601449951,1.398739995845844e-07,0.9144543514284901,2.0439129063313035e-07,0.11095878485443471,3.6146332618959183,0.000497519625974677,0.8023743140561139,2.083498118895835e-07,0.8150024821100961
ch4_ccgt,6.869623560409107e-07,3.599111209435341e-07,6.539836946563806e-07,3.8440215609730414e-07,9.345728428793254e-07,1.0926606987694986e-06,1.0764692000241405e-06,6.843604919820717e-07,3.997394147702892e-07,1.2300775980875116
h2_ccgt,12.785959337104886,3.2617481526666143,44.77300382335915,10.592341256985273,38.434504488018455,37.50929797241313,0.7406829397859862,18.285037053901995,0.27846363928664575,0.7966666683836255
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,1.9983683807999997,0.9115364544000001,0.10517728319999996,0.5258864159999999,1.6127183424000002,0.0
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,9.100024267931998,0.0,0.0,0.0,0.0,0.9450025201314001
waste,1.00091601948294,0.0,0.0,0.39430025009934,1.1980661445326102,0.0,0.0,0.0,0.0,4.309060221438507
marine,0.0,0.0,0.0,14.599796699999999,0.0,0.0,0.0,0.0,0.0,5.49674453973
ocgt_coge,1.369341018711534e-11,0.0,0.0,0.0,3.14509399292666e-11,5.1875314713072464e-11,1.869845634369716e-11,1.4378315425547536e-11,0.0,2.7473772511531124e-11
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_trade_imports,48.01306308941425,10.878756606818667,109.72566255723133,60.4854693078322,11.238110185158675,82.18796417413823,39.27421588042669,50.20187074850645,38.3479436307633,114.12650330573561
