area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
BE,0.0,0.00013402819371121567,0.0005709459479453769,421.77482646453456,209.90776641914152,0.0,0.0,0.0
CH,0.0,0.00015463204609080167,0.001045971218063787,52.23487540841969,0.0003909600614571532,0.0,0.0,0.0
DE,0.0,0.0001306396135533207,0.0005529857239550921,1156.7105806240083,1399.3568049834382,0.0,0.0,0.0
ES,0.0,0.00012078805160549448,0.0004313029272421094,2073.0846728188503,549.879771002837,0.0,0.0,0.0
FR,178.84024236649256,0.000327092184662753,0.0016510193071814089,1051.3706135893453,0.005220913765882857,79.5648742393505,0.0,0.0
IE,0.0,0.00013549673443815868,0.0005109944311576367,72.85596784132248,3.5194272392027113,0.0,0.0,0.0
IT,0.0,0.00016545883555367088,0.0006194774903106081,2165.224066162772,1092.0843880600385,0.0,0.0,0.0
NL,0.0,0.00013406615083338326,0.0005711963323839513,491.19754808153994,146.99258564744216,0.0,0.0,0.0
PT,0.0,0.00012047944376519303,0.0004293925717838445,188.4633852370311,2.2220090782260167,0.0,0.0,0.0
UK,0.0,0.00013608676867526151,0.0005141115718583751,765.3931727252569,913.5382057335939,0.0,0.0,0.0
