tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.941478095879237
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3199324086862787e-07
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515643565234241e-07
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2216233105168
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0712297371691628
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.91587426330815
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.38101710780985
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,114.0604930418016,69.92637841092501,645.3875708328987,337.7195798559387,411.1403664480689,527.7660079003573,45.04528462791646,200.44841938828418,73.51593672414494,507.80827240644896
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51149619691738
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
