area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
FR,109.98999276796586,2.0523112502134576e-07,1.0185015757231865e-06,74.55134810837814,3.5208827751884795,3999.999999754323,118900.0,0.0
