technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,25972.60688579216,,25.97260688579216,,0.0
biomass_coge,0.26,,0.9115364544000001,,48.20832453552045
methanization,4.109589041092492,,35.99999999997023,,4735.7679233548815
offshore_float,54.6,,205.01784960929996,,-3828.695164763474
offshore_ground,33.4,,113.75391414942855,,-2796.261155935126
onshore,61.1,,196.183663312,,12095.298107242284
pv_ground,36.2,,34.465403876,,1321.3327751298148
pv_roof_com,51.5,,42.558653944999996,,679.1319335135727
pv_roof_indiv,21.9,,20.389774685999996,,-1095.3594973053937
pyrogazification,2.2831050228243464,,19.99999999994128,,1268.9600333819556
river,2.2,,4.833006136476717,,680.331691558472
ch4_ocgt,12.105505445309136,,1.5796606071556836,2.3694909107335245,0.0
electrolysis,41.55713395941564,,110.92265560811465,54.16292967579933,0.0
h2_ccgt,35.604275764979185,,46.84440514159181,31.229603427727895,0.0
battery_4h,20.2314354878886,80.9257419515544,14.89253258688003,1.6547258451172127,0.0
battery_8h,4.652340052848924,37.21872042279139,5.83308549175408,0.6481206101179886,0.0
phs,2.8,56.0,3.591241184385385,1.1031917363781543,649.1867498748841
