tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,16.800392334999998,0.0,154.33449015226662,17.935460129685712,93.83721207195471,62.512686043599984,17.991433137399994,142.28093396939997,16.658728542,205.01784960929996
offshore_ground,9.35433834,0.0,87.58423198633332,9.757657691,55.03939396005399,34.3079026,11.087743677699999,79.926704996,9.496546893000001,113.75391414942855
onshore,30.11449687333333,16.210809341999997,300.0136490331428,195.06171858545454,180.93780733743907,66.29395560799999,124.2848119685714,31.558972799999996,40.432505985000006,196.183663312
pv_ground,17.459082619999997,15.324800415999999,131.49757383399998,74.02361823300002,80.0465887614213,5.534056394,84.95411712480002,24.355415546,16.321771071,34.465403876
pv_roof_com,21.646107691999998,18.977175447999997,163.59959349,92.59407346100001,87.27976345648499,6.852820380000001,106.051880718,30.32374257,20.718290112,42.558653944999996
pv_roof_indiv,10.343029383000001,8.945267168,77.62528899600001,43.137918234,46.696782722715405,3.308712264,49.39420121999999,14.473474911,9.444982668,20.389774685999996
river,0.138840222314668,25.561480308098954,18.36528806512133,12.686205982533421,36.86320744058335,0.6328367441797038,35.339455932947146,0.0792392817495973,0.19456239061103767,4.833006136476717
lake,0.0,14.366831006441267,0.363760694520828,16.686407486839062,16.341238554328314,0.0,15.651772023863796,0.0,6.358736246444029,0.0
nuclear,0.0,0.0,0.0,0.0,12.85091999995618,0.0,0.0,0.0,0.0,0.0
methanization,7.99999999997317,3.999999999974511,89.99999999996854,55.99999999997098,162.51200999997505,13.999999999971891,36.9999999999708,9.999999999972944,4.999999999974232,35.99999999997023
pyrogazification,0.0,3.9999999999471783,24.999999999945373,15.99999999994637,8.1163499999477,1.9999999999426075,36.99999999994142,0.0,8.999999999946242,19.99999999994128
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,18.663675446959385,0.0,0.16747371156928229,6.944400717800165,0.0,0.0,19.585833171885344,35.40422197256417,0.0,25.97260688579216
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.3628077154126388,0.0,3.2474948294177346,0.0,1.2227091027112122,0.064818056687544,0.26416295850458327,1.0774156855834296,0.0,1.5796606071556836
ch4_ccgt,0.0,0.0,0.0,0.0,1.2311867729564958,0.0,0.0,0.0,0.0,0.0
h2_ccgt,13.624281605279945,2.880109160727069,45.88349993968241,11.584546238170192,1.0876304954154896,0.8010783802839415,40.39382230744389,16.27723228019457,0.6765394048522536,46.84440514159181
electrolysis,12.989495272944133,21.41923888977453,187.83330859726354,92.35243201070277,73.55828452921907,76.19294236201083,58.29610431390527,83.92672614534202,28.377572450828797,110.92265560811465
methanation,0.0033531531007530836,1.7339472638962539,6.074267171331127,7.068771637602444,0.0,0.0,0.0,10.825940864296212,1.698799384365276,0.0
phs,1.9018814851472063,6.006290014659955,9.536534566039816,9.021864667500084,6.6374931311579655,0.0,12.206098159311306,0.0,8.711067022649498,3.591241184385385
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_4h,5.743218444528354,0.1797040363527707,19.83580115152019,29.603021980379584,13.286237497402961,3.4795763472908066,39.29898382620891,3.189182071064671,1.6666088866761248,14.89253258688003
battery_8h,4.776252904962259,0.0,18.526456444348543,0.0,0.0,0.07730975068169059,18.072743284425815,7.8243952372709495,0.0,5.83308549175408
h2_saltcavern,0.0,0.0,0.0,0.0,23.34593676014686,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,8.472154257560103,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
