technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,48.28162812421624
lake,13.03119,,16.341238554328314,,5007.723544818821
marine,1.39303,,5.49674453973,,176.12169046042425
methanization,18.551599350486615,,162.51200999997505,,21378.310003316656
nuclear,2.095714285714286,,12.85091999995618,,2026.1864047641377
offshore_float,29.2981,,93.83721207195471,,-2790.3123919666496
offshore_ground,18.49108,,55.03939396005399,,-1683.6082726901616
onshore,80.65538,,180.93780733743907,,10581.405985711604
pv_ground,69.27483,,80.0465887614213,,1603.113553280432
pv_roof_com,85.9395,,87.27976345648499,,176.26479615691665
pv_roof_indiv,41.81914,,46.696782722715405,,-2689.489863690009
pyrogazification,0.9265239935888291,,8.1163499999477,,514.9661710619532
river,7.6,,36.86320744058335,,4801.040777751755
waste,2.841376989468684,,4.309060221438507,,600.5443084604068
ch4_ccgt,3.6817212496474245,,1.2311867729564958,0.8207911819709972,5.034272620844368
ch4_ocgt,11.800724295653026,,1.2227091027112122,1.8340636540668183,7.9394404532639165
electrolysis,21.471552560725502,,73.55828452921907,35.91811041834691,-29.946997348225523
h2_ccgt,1.8061376044943949,,1.0876304954154896,0.7250869969436595,40.12664896879853
battery_4h,17.016178377052213,68.06471350820885,13.286237497402961,13.184638888988001,0.0
ch4_reservoir,88.417,118900.0,8.472154257560103,2.8830271503466065e-12,-21.180385644404623
h2_saltcavern,8.691109193479809,3999.9998121135823,23.34593676014686,-4.405364961712621e-13,-247.20475001086925
phs,5.060000000324675,101.0000001904033,6.6374931311579655,1.8926006209274124,1110.8947010575178
