technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,6944.400717800165,,6.944400717800165,,0.0
biomass_coge,0.23,,0.8063591712000001,,46.9902704837378
geothermal_coge,1.43,,10.010026694725198,,392.6386074452157
lake,11.7,,16.686407486839062,,1902.7560347419114
marine,3.7,,14.599796699999999,,1799.4970737702301
methanization,6.39269406392363,,55.99999999997098,,7366.750079003305
offshore_float,6.7,,17.935460129685712,,-946.5085018448315
offshore_ground,4.1,,9.757657691,,-563.2327315814578
onshore,89.4,,195.06171858545454,,10536.076651956311
pv_ground,50.1,,74.02361823300002,,2252.6383200409755
pv_roof_com,70.9,,92.59407346100001,,1553.965904477781
pv_roof_indiv,30.6,,43.137918234,,-1373.1531973664332
pyrogazification,1.8264840182587185,,15.99999999994637,,1015.1680198492995
river,4.5,,12.686205982533421,,1532.6315017755937
waste,0.26,,0.39430025009934,,50.10591686931803
electrolysis,33.118928048357034,,92.35243201070277,45.09519045466128,0.0
h2_ccgt,11.2430954191365,,11.584546238170192,7.723030825446797,0.0
methanation,1.1489988901406725,,7.068771637602444,5.631980957582961,0.0
battery_4h,26.496371526017004,105.98548610406802,29.603021980379584,3.2892246665291545,0.0
phs,6.4,128.0,9.021864667500084,2.428566146254889,1087.4141359370658
