area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
BE,26.0,5.202842746765208e-06,2.451448487861415e-05,24.47337178582181,23.775653871918397,0.0,0.0,0.0
CH,62.400000000000006,5.840270440468181e-06,4.297584305851777e-05,0.6570567380560298,1.896519900016723e-05,0.0,0.0,0.0
DE,130.0,4.9942173608854305e-06,2.3323387678740574e-05,83.95676073482609,92.20720089993523,0.0,0.0,0.0
ES,128.0,4.795651465150778e-06,2.1911409020858965e-05,105.98548610406802,0.00012152167686616092,0.0,0.0,0.0
FR,101.0000001904033,1.1392548086915046e-05,6.740044555547247e-05,68.06471350820885,0.0002338792586214073,3999.9998121135823,118900.0,0.0
IE,0.0,6.618800499909385e-06,3.1876126069252935e-05,18.829113031866672,0.4867933599533474,0.0,0.0,0.0
IT,144.4,5.387471532663283e-06,2.4474788314769107e-05,136.63598937740596,73.01391589321854,0.0,0.0,0.0
NL,0.0,5.1810885680982764e-06,2.433965044511136e-05,13.914399366007014,40.620077297745226,0.0,0.0,0.0
PT,94.0,4.778348115674639e-06,2.179575160956704e-05,5.932390085803759,0.00012035221992349471,0.0,0.0,0.0
UK,56.0,6.6304341910400885e-06,3.190224533027633e-05,80.9257419515544,37.21872042279139,0.0,0.0,0.0
