tech,FR
lake,0.6203017802516416
phs,1.0177604765727628
ch4_ocgt,0.04761950871763269
ch4_ccgt,0.012591255325534591
nuclear,0.08861722841144089
h2_ccgt,0.0094111547815588
coal,0.0
battery_1h,6.466342037013907e-06
battery_2h,2.0756415929536204e-05
battery_4h,10.537551250349635
battery_8h,1.4857617846677776e-05
rsv_dummy,0.0
lost_load,0.0
