technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,167.47371156928227,,0.16747371156928229,,0.0
biomass_coge,0.4,,1.402363776,,91.22009038599029
geothermal_coge,0.05,,0.350000933382,,16.96434014143292
lake,0.4,,0.363760694520828,,132.8295188044934
methanization,10.273972602736135,,89.99999999996854,,11839.41978278112
offshore_float,40.4,,154.33449015226662,,-1414.8421514311303
offshore_ground,24.7,,87.58423198633332,,-813.9162306779363
onshore,129.6,,300.0136490331428,,17467.39761796051
pv_ground,125.8,,131.49757383399998,,1377.8160676379866
pv_roof_com,179.1,,163.59959349,,-1388.7537542896898
pv_roof_indiv,76.2,,77.62528899600001,,-5731.565311121647
pyrogazification,2.853881278532578,,24.999999999945373,,1586.2000346142656
river,4.29,,18.36528806512133,,2276.028005455946
ch4_ocgt,19.04989866160074,,3.2474948294177346,4.871242244126602,0.0
electrolysis,68.01078093899218,,187.83330859726354,91.7179833871742,0.0
h2_ccgt,38.90107607496062,,45.88349993968241,30.588999959788254,0.0
methanation,1.0139811874320523,,6.074267171331127,4.839618365689833,0.0
battery_4h,20.989190183706523,83.95676073482609,19.83580115152019,2.203977902342057,0.0
battery_8h,11.525900112491904,92.20720089993523,18.526456444348543,2.05849516368993,0.0
phs,6.5,130.0,9.536534566039816,2.7930303233081286,1356.8385924524596
