tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.955729421686126
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0053881108021666e-07
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.941841711942917e-07
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.79906831218821
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.747987937400068e-06
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.06423499485084
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51769942055759
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,113.4482485621577,69.92281093877688,641.2015388818651,334.85607405111864,404.93253228773546,527.1422170500676,45.0797215296176,198.45290214680193,72.77827196417314,503.6848593933574
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.28078416489225
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
