year,area,dual
2043,FR,-64.15747953806573
2043,BE,-130.60000032374597
2043,DE,-63.44800108680443
2043,CH,-63.44800121114669
2043,IT,-63.44800137944542
2043,ES,-63.44800155725675
2043,UK,-63.44800134359156
2043,NL,-130.60000011591228
2043,IE,-63.448001126918264
2043,PT,-63.44800350102329
