year,area,dual
2043,FR,-132.25858390662884
2043,BE,-131.54910867741694
2043,DE,-131.54910839970458
2043,CH,-131.54910852404686
2043,IT,-131.54910869234558
2043,ES,-131.54910887015694
2043,UK,-131.5491086564917
2043,NL,-131.54910846958313
2043,IE,-131.54910843981847
2043,PT,-131.5491108139235
