year,area,dual
2043,FR,-2.499999683817644
2043,BE,-3.2400205380906456e-07
2043,DE,-2.779478943818438e-07
2043,CH,-1.7037596333757676e-07
2043,IT,-3.389434087920945e-07
2043,ES,-5.175799981889829e-07
2043,UK,-3.030613199676819e-07
2043,NL,-1.1610443933810328e-07
2043,IE,-8.61475335511841e-08
2043,PT,-2.46025255723481e-06
