technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
lake,7.9,,14.113933294638196,,1700.731488974044
methanization,0.45662100456142996,,3.9999999999581255,,526.1964340652157
onshore,11.7,,16.322737509,,729.5996537966653
pv_ground,13.6,,16.254938688,,156.11014031962713
pv_roof_com,19.4,,19.920013702,,-174.01272894165913
pv_roof_indiv,8.2,,9.472056159999998,,-617.6485373028797
pyrogazification,0.456621004556306,,3.9999999999132396,,253.7920048136005
river,8.2,,26.316997795942942,,2936.0506955622122
electrolysis,10.693896458514603,,25.398693533230116,12.40204396618217,0.0
h2_ccgt,1.1482237341927688,,1.6148820808629658,1.0765880539086443,0.0
methanation,0.0964317125446008,,0.5570586358000686,0.4438315155626158,0.0
battery_4h,0.6449709501968875,2.57988380078755,0.6996982536733922,0.0777442504077982,0.0
phs,3.12,62.400000000000006,5.949419318327892,-0.970190325316338,593.5162953453097
