tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
offshore_float,17.9851877,0.0,145.77030328286665,17.77541432092857,20.661569075199996,204.5314607154,61.7212482262,143.7727933392,15.3712394415,98.10852223421148
offshore_ground,9.99271956,0.0,82.72184621999999,9.750507291,12.7332925696,112.77550246999999,32.4940574,81.520220936,8.546068269,57.72635868236599
onshore,31.36405919733333,16.322737509,296.47759060799996,197.579371599,144.88170840742853,199.83787213216667,68.455983392,31.45643043,37.486207,191.38764033015153
pv_ground,18.44100432,16.254938688,133.84439170399997,72.99123107999999,85.8728110086,35.233019084000006,5.449015741,25.288697257999996,15.930661849000003,84.34496726822731
pv_roof_com,22.593198165999997,19.920013702,164.55628658700002,91.25063615500001,107.2522111941,42.589536435,6.676674815999999,30.92933763,20.306007228000002,90.98640714006
pv_roof_indiv,10.951682957000001,9.472056159999998,79.42970956799999,42.553376226,49.898494422,21.059247392999996,3.275392716,15.115038918,9.224127462,49.286141906001
river,0.16824637150579225,26.316997795942942,18.272568290572575,13.463253583591849,32.24954432659042,4.651276616153358,0.6868704895934472,0.10522214223740968,0.22973029545010587,39.867062815359695
lake,0.0,14.113933294638196,0.3974448785904582,17.250412140492124,14.087419602784363,0.0,0.0,0.0,7.566407248070484,16.877466961416896
nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850919999927978
phs,1.7451085646091373,5.949419318327892,8.806986328991796,7.794831795507967,12.777257367117262,3.4118783019765115,0.0,0.0,8.87046873851058,6.324356152563544
battery_1h,7.2917820863497575e-06,7.011429498547532e-06,7.038476250688117e-06,6.437221202518984e-06,7.845694410085103e-06,8.067539318617037e-06,7.953368360193185e-06,7.238475794048349e-06,6.3865597642443615e-06,7.259917878005663e-06
battery_2h,1.796982318804528e-05,2.6880327395988324e-05,1.7286367272969866e-05,1.5736891155755322e-05,1.862833964873404e-05,1.6931154764166154e-05,1.6729752832667088e-05,1.7963121237384936e-05,1.5589589728709733e-05,2.1186264114352235e-05
battery_4h,5.677553741174576,0.6996982536733922,16.998276767766104,26.155316903986176,33.81379401788336,8.927339192081647,1.66525773340522,5.883498320709246,2.262903753804754,14.5830077559727
battery_8h,5.544600733304276,9.76985947077687e-06,29.14745295822317,18.097871006132202,27.08866104368634,9.472590709353932,0.148050305345224,4.352533086620106,0.06419767962049479,8.716759357052169
ch4_ocgt,0.47080891319675705,1.6053590140507862e-07,2.8149619715022576,0.6626429273699437,1.6562426506761256,3.3150426966448228,0.4610490074193407,1.6923034694220744,0.00041600915333482087,0.30058136078137426
ch4_ccgt,1.1063864650061804e-06,4.739750926059106e-07,1.065637294764776e-06,6.180019427902715e-07,9.574890537876097e-07,1.8789050411290384e-06,1.5482824770655853e-06,1.1235921152191882e-06,6.560047322840282e-07,1.0733797328024523e-06
h2_ccgt,12.348597711322933,1.6148820808629658,39.37460505095792,7.132776796826964e-05,26.400121912726938,47.58213812792745,1.485176137105241,21.155045895584706,6.797542892914238e-05,1.8658196132683899e-06
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,1.9983683807999997,0.9115364544000001,0.10517728319999996,0.5258864159999999,1.6127183424000002,0.0
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,9.100024267931998,0.0,0.0,0.0,0.0,0.9450025201314001
waste,1.00091601948294,0.0,0.0,0.39430025009934,1.1980661445326102,0.0,0.0,0.0,0.0,4.309060221438507
marine,0.0,0.0,0.0,14.599796699999999,0.0,0.0,0.0,0.0,0.0,5.49674453973
ocgt_coge,2.0165433282456947e-11,0.0,0.0,0.0,1.0970872677717008e-10,1.38656608793328e-10,3.794873137844869e-11,2.4158748163266907e-11,0.0,9.011934696926065e-11
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_trade_imports,48.4272385825011,11.627326117268373,116.12118149271079,65.70473966160056,12.469619414084933,89.04348425188101,40.32145201126202,48.66377582166944,38.714405624573,105.93107700256182
