tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,17.9851877,0.0,145.77030328286665,17.77541432092857,98.10852223421148,61.7212482262,20.661569075199996,143.7727933392,15.3712394415,204.5314607154
offshore_ground,9.99271956,0.0,82.72184621999999,9.750507291,57.72635868236599,32.4940574,12.7332925696,81.520220936,8.546068269,112.77550246999999
onshore,31.36405919733333,16.322737509,296.47759060799996,197.579371599,191.38764033015153,68.455983392,144.88170840742853,31.45643043,37.486207,199.83787213216667
pv_ground,18.44100432,16.254938688,133.84439170399997,72.99123107999999,84.34496726822731,5.449015741,85.8728110086,25.288697257999996,15.930661849000003,35.233019084000006
pv_roof_com,22.593198165999997,19.920013702,164.55628658700002,91.25063615500001,90.98640714006,6.676674815999999,107.2522111941,30.92933763,20.306007228000002,42.589536435
pv_roof_indiv,10.951682957000001,9.472056159999998,79.42970956799999,42.553376226,49.286141906001,3.275392716,49.898494422,15.115038918,9.224127462,21.059247392999996
river,0.16824637150579225,26.316997795942942,18.272568290572575,13.463253583591849,39.867062815359695,0.6868704895934472,32.24954432659042,0.10522214223740968,0.22973029545010587,4.651276616153358
lake,0.0,14.113933294638196,0.3974448785904582,17.250412140492124,16.877466961416896,0.0,14.087419602784363,0.0,7.566407248070484,0.0
nuclear,0.0,0.0,0.0,0.0,12.850919999927978,0.0,0.0,0.0,0.0,0.0
methanization,7.999999999956317,3.9999999999581255,89.99999999995222,55.999999999954554,162.51200999995902,13.999999999951163,36.99999999994772,9.999999999956229,4.999999999957911,35.99999999993821
pyrogazification,0.0,3.9999999999132396,24.999999999911545,15.999999999912074,8.116349999914506,1.9999999998869644,36.99999999984635,0.0,8.999999999912184,19.99999999971273
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,14.130679621998905,0.0,0.48953016019359447,4.107865519682528,0.0,0.0,15.669576911479554,21.554541189512722,0.0,18.932529626748266
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.47080891319675705,0.0,2.8149619715022576,0.6626429273699437,0.30058136078137426,0.4610490074193407,1.6562426506761256,1.6923034694220744,0.0,3.3150426966448228
ch4_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_ccgt,12.348597711322933,1.6148820808629658,39.37460505095792,0.0,0.0,1.485176137105241,26.400121912726938,21.155045895584706,0.0,47.58213812792745
electrolysis,14.246064912053113,25.398693533230116,189.18156973263035,73.49638183522865,78.2853688013103,50.135506894303106,63.66801503326343,77.21924195788533,23.51228955965276,100.55588194338162
methanation,0.004983172418767874,0.5570586358000686,3.042473316813065,17.975815102389387,0.0,22.887646836572127,0.0,14.885896163983508,3.474836171117708,2.533378410477275
phs,1.7451085646091373,5.949419318327892,8.806986328991796,7.794831795507967,6.324356152563544,0.0,12.777257367117262,0.0,8.87046873851058,3.4118783019765115
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_4h,5.677553741174576,0.6996982536733922,16.998276767766104,26.155316903986176,14.5830077559727,1.66525773340522,33.81379401788336,5.883498320709246,2.262903753804754,8.927339192081647
battery_8h,5.544600733304276,0.0,29.14745295822317,18.097871006132202,8.716759357052169,0.148050305345224,27.08866104368634,4.352533086620106,0.06419767962049479,9.472590709353932
h2_saltcavern,0.0,0.0,0.0,0.0,21.13441423296525,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,3.8722396405578325,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
