area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
BE,0.0,0.0002301879823754511,0.0008747039095794136,401.3943020105235,438.2489915428637,0.0,0.0,0.0
CH,0.0,0.00024296046690551132,0.001415834000930438,42.941440904741455,0.0005966601654819918,0.0,0.0,0.0
DE,0.0,0.00021853327356650845,0.0008328002796418979,1194.6534230631282,2316.668154797332,0.0,0.0,0.0
ES,0.0,0.00019975840590856337,0.0007049846313144933,1527.9533207189672,1132.9193748997832,0.0,0.0,0.0
FR,17.537864031778334,0.00043061289483681335,0.0016992839186700237,1199.092478933282,709.4910996566442,74.39613731213956,0.0,0.0
IE,0.0,0.00022634544258472012,0.0007901022708918071,138.67803142134667,14.155938454154525,0.0,0.0,0.0
IT,0.0,0.00022310252486973522,0.0007648853661230028,1948.1021883528304,1704.7365811623304,0.0,0.0,0.0
NL,0.0,0.00023000518372242896,0.0008780332077844139,426.1987856779057,353.7696294500847,0.0,0.0,0.0
PT,0.0,0.00019854280951988183,0.0006988434358564465,129.55755259101318,3.9614565014595726,0.0,0.0,0.0
UK,0.0,0.0002280092246329671,0.0007958266715724562,741.7867746039916,905.6692764138298,0.0,0.0,0.0
