,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
total system cost [1e9€],411.7457561706479,411.7457561706479,411.7457561706479,411.7457561706479,411.7457561706479,411.7457561706479,411.7457561706479,411.7457561706479,411.7457561706479,411.7457561706479
elec_demand_tot [TWh],499.0688717725626,113.68113279572059,647.8042206855312,69.2140558176027,400.1433238114539,334.3157589852521,528.883381417217,203.49129552691505,44.229425734069444,73.09483431290302
H2_demand_tot [TWh],49.764499999999984,25.89999999999999,148.40000000000003,5.5,30.300000000000008,58.6,56.29999999999998,44.39999999999999,19.200000000000006,7.399999999999999
CH4_demand_tot [TWh],130.37356348589373,41.0,111.99999999999999,6.999999999999999,99.0,84.0,87.0,75.0,7.9999999999999964,12.0
elec_price_weighted_by_demand [€/MWh],128.57677644727409,136.25939544607147,136.72369225773457,133.33046812730612,147.2737916688735,119.7875308533618,142.85080240502688,144.61237327050515,145.34203089543564,119.23536088476439
CH4_price_weighted_by_demand [€/MWh],175.0000000075481,175.00000003291166,175.0000804106506,175.00000016401717,175.00000008626398,175.00000003288676,175.00000011039907,175.00000002756093,175.0000000147725,175.00000013583525
H2_price_weighted_by_demand [€/MWh],125.48554936585818,125.48554936585815,125.48554936585808,125.48554936585812,125.4855493658581,125.48554936585806,125.48554936585815,125.48554936585813,125.48554936585808,125.4855493658581
load_shifted [TWh],22.409770769712782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
load_shifted [%],4.490316274409004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attributed_cost [1e9€],62.419684524336056,15.896813683525128,97.89479193547642,8.893201270960514,51.05229429557776,42.119105326762906,78.22566747194502,42.60937318174977,14.720469487445168,9.41134996580281
primary_gene_elec [TWh],652.1862946190217,113.79420078412205,923.2225058484117,102.40067714958114,479.9335093995679,488.424685212037,621.58945130012,328.71362706943745,178.86442006399344,116.27316713542061
gene_elec [TWh],652.4868759798032,126.61360740864176,965.4120728708718,104.01555923044411,507.989873962971,489.08732813940696,672.4866321246923,351.56097643444417,180.81064520851805,116.27316713542061
gene_curtailed [TWh],6.345259556037368,7.440878492874597,12.319585374835903,2.238357283944262,8.923100785958392,2.9673117853998368,4.0213909391843154,7.728161154794259,3.7285715464126823,2.7952316329648346
gene_curtailed [%],0.9729213276007259,6.538890770884379,1.3344112927050669,2.185881330330068,1.8592368757751145,0.6075269893682083,0.6469528932277006,2.351031572281536,2.0845797867897304,2.4040212388033555
imports [TWh/yr],105.93107700256182,48.4272385825011,116.12118149271079,11.627326117268373,12.469619414084933,65.70473966160056,89.04348425188101,48.66377582166944,40.32145201126202,38.714405624573
exports [TWh/yr],120.41649954458534,30.92455342061346,126.70446192769614,6.281286453520297,8.893030918061188,68.88316276118147,71.3242155978741,46.1968774999808,57.23304176524839,40.224878292169926
net_imports [TWh/yr],-14.485422542023514,17.502685161887637,-10.583280434985355,5.346039663748076,3.5765884960237457,-3.178423099580911,17.71926865400691,2.466898321688639,-16.91158975398637,-1.5104726675969289
lost_load [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load [% of demand],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_gene_CH4 [TWh],170.62835999987354,22.13067962195522,115.48953016005737,7.999999999871365,89.66957691127362,76.10786551954916,74.9325296263992,31.55454118946895,15.999999999838128,13.999999999870095
gene_CH4 [TWh],170.62835999987354,22.13566279437399,118.53200347687043,8.557058635671433,89.66957691127362,94.08368062193856,77.46590803687648,46.44043735345246,38.887646836410255,17.474836170987803
gene_H2 [TWh],99.41978303427555,14.246064912053113,189.18156973263035,25.398693533230116,63.66801503326343,73.49638183522865,100.55588194338162,77.21924195788533,50.135506894303106,23.51228955965276
biogas_import [TWh/yr],0.0,14.130679621998905,0.48953016019359447,0.0,15.669576911479554,4.107865519682528,18.932529626748266,21.554541189512722,0.0,0.0
