area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,14130.679621998905,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091274338,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,3.497270626070724e-06,3.424332373405494,6.209961910729905,7.624726635491404,0.0008718341497263888,1.7642407598056255e-11,1.0430322763022254e-05,2.4121971300187485e-05,6.028853688110831,3.5106149216900127,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.45662100456142996,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.456621004556306,8.2,0.0,0.0,4.6391312932218047e-07,3.031006951716908e-07,10.693896458514603,1.1482237341927688,0.0964317125446008,0.0,1.1009072073735375e-05,3.904487765773836e-05,0.6449709501968875,4.779575356796326e-06,0.0,0.0,3.12,0.0
DE,0.0,489.53016019359444,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602734274,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.853881278528715,4.29,0.0,0.0,3.540869902190097e-06,25.10973693619887,68.20995881269704,30.88375280310751,0.5308797353969724,0.0,9.902222323842788e-06,2.2966382365856032e-05,17.943430336635775,18.557783246011482,0.0,0.0,6.5,0.0
ES,0.0,4107.865519682528,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063921755,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8264840182548034,4.5,0.0,0.26,2.029916290804766e-06,9.107447071946297,25.344668100439467,6.840584131826132e-05,2.897207449058021,0.0,9.051491857879596e-06,1.9441572007856146e-05,22.949521123586422,9.07530590907452,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.5515993782733,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.926524009822657,7.6,0.0,2.841376989468684,4.932829841170068e-06,7.840459350499979,22.22092072531621,4.0246454817687405e-06,6.894331911693323e-06,7.884394197894649e-11,1.9512015495845972e-05,4.686166080672695e-05,18.010103974553548,5.683413058161616,88.417,6.283449888154904,5.0600000000664584,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159761596,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.2283105022702014,0.2,0.0,0.0,5.026814957006127e-06,5.103454673857221,17.764381960594452,1.8937998426129254,3.9381980184481433,3.320072410198005e-11,1.0256208850412736e-05,2.1788886609446205e-05,2.082913377212355,0.11339683542162748,0.0,0.0,0.0,0.0
IT,0.0,15669.576911479555,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292231476,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.2237442922199016,13.0,0.0,0.79,2.7331812239710937e-06,16.639758397393653,27.539491096988964,15.179828355586052,1.6709294768291967e-06,9.598236981847777e-11,1.0109265130275145e-05,2.1093472485362615e-05,29.26006424166884,13.655875529365488,0.0,0.0,7.22,0.0
NL,0.0,21554.54118951272,0.15,0.0,0.0,0.0,0.0,0.0,1.1415525114105283,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,3.5296471967701644e-06,15.742063023458622,26.13567167412746,15.731653718851312,2.58384879761856,2.1136093441936572e-11,1.0422039754795712e-05,2.4213784352434385e-05,6.401411549771411,2.833888871291888,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557029579,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.027397260263948,0.8,0.0,0.0,2.1196660170009606e-06,0.006684889608860257,8.240164894769244,6.642675824384387e-05,0.5630446124052665,0.0,8.996410517174187e-06,1.927221442414639e-05,1.9459258012597913,0.03173344051902896,0.0,0.0,4.7,0.0
UK,0.0,18932.529626748266,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041088836,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.2831050227982574,2.2,0.0,0.0,6.135807089489128e-06,28.110671951264244,35.69740672688954,42.47882003025203,0.4464348043718,1.213083981004387e-10,1.0331598467157512e-05,2.194675011893456e-05,11.141473382813155,7.25490791137078,0.0,0.0,2.8,0.0
