direction,partner,congestion_rent_M€yr,cap_gw,mean_util_pct,mean_flow_gw,pct_hours_at_full,pct_hours_idle,energy_twh
FR→DE,DE,2024.446684426378,12.6,35.34406379248546,4.453352037853167,22.522831050228312,50.901826484018265,39.01136385159374
DE→FR,DE,1168.075454924152,11.0,30.72201894051259,3.379422083456385,21.22146118721461,57.67123287671233,29.60373745107793
FR→CH,CH,724.3737533001963,3.3,40.225850858464746,1.3274530783293363,30.1027397260274,50.09132420091325,11.628488966164987
CH→FR,CH,444.91392757576523,2.0,35.85209162968206,0.7170418325936411,29.326484018264843,55.182648401826484,6.281286453520297
FR→IT,IT,1129.5752017483724,3.1,45.92306120465093,1.423614897344179,37.55707762557078,46.89497716894977,12.470866500735006
IT→FR,IT,675.8203948940918,3.1,32.74794122131826,1.0151861778608662,26.25570776255708,58.858447488584474,8.893030918061188
FR→ES,ES,750.362874441114,10.2,28.523628458803277,2.9094101027979336,17.385844748858446,57.81963470319634,25.4864325005099
ES→FR,ES,1297.6983990261174,9.5,36.24715850620433,3.4434800580894116,25.410958904109588,50.2283105022831,30.164885308863244
FR→UK,UK,1903.0437986563556,9.8,37.06475133443028,3.632345630774167,26.952054794520546,52.64840182648401,31.819347725581704
UK→FR,UK,1603.540594093733,9.5,37.2491360708437,3.5386679267301515,29.121004566210047,53.24200913242009,30.998731038156127
