area,tech,dual
FR,offshore_float,263.00055204153057
FR,offshore_ground,254.78092367279095
FR,onshore,0.0
FR,pv_ground,21.618209683594948
FR,pv_roof_com,37.93110009615622
FR,pv_roof_indiv,107.34045327766668
FR,river,0.0
FR,lake,126.90145457737901
FR,nuclear,0.0
FR,methanization,0.0
FR,pyrogazification,0.0
FR,natural_gas,0.0
FR,biogas_import,0.0
FR,H2_import,0.0
FR,coal,0.0
FR,biomass_coge,0.0
FR,geothermal_coge,10.080876937851004
FR,waste,0.0
FR,marine,169.74286533451595
FR,rsv_dummy,0.0
FR,lost_load,0.0
