,0
offshore_float,5.476373089099115
offshore_ground,3.1087783450412525
onshore,16.92265022829947
pv_ground,6.895526867682732
pv_roof_com,8.372651084325359
pv_roof_indiv,4.046323731482995
river,0.7288122428093458
lake,0.3509786861211214
nuclear,0.07710551999966657
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.3125967958421192
ch4_ccgt,0.33626414649730046
h2_ccgt,5.031026079961264
electrolysis,3.426707015544493
phs,0.3460993940241519
battery_1h,0.0
battery_2h,0.03206901241938515
battery_4h,8.360014106200126
battery_8h,4.275025046123454
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,68.09900139147335
