technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
lake,7.9,,12.4862148758762,,1415.2056608791256
methanization,0.45662100456256244,,3.999999999968046,,456.3919847238944
onshore,11.7,,16.901310348,,396.2127271517427
pv_ground,13.6,,16.77077268,,62.32969172749563
pv_roof_com,19.4,,20.602427714,,-298.2233852924139
pv_roof_indiv,8.2,,9.784096992,,-671.5626069791684
pyrogazification,0.45662100455719706,,3.9999999999210476,,183.98755547228978
river,8.2,,21.889629436556845,,2145.3220980712
electrolysis,9.663801678712286,,22.713552034797626,11.090903970913896,0.0
h2_ccgt,1.7037583861396495,,2.746293895833737,1.8308625972224921,0.0
methanation,0.08631389478851784,,0.4779337267381001,0.38078944772483847,0.0
battery_4h,1.0079854706478562,4.031941882591425,1.1503469569595295,0.1278163285507563,0.0
phs,3.12,62.400000000000006,5.527558203698347,-0.7334613714945348,542.8865793425548
