tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
offshore_float,19.283417135,0.0,168.42604653919997,16.97481219147143,18.941994138799995,222.93999357629994,63.964312666999994,156.4246484,15.897444687,99.48634339367372
offshore_ground,10.820433569999999,0.0,96.59377623999998,8.961151347,11.6735545274,124.78610926085713,34.498496100000004,89.00894804400001,9.025311708,58.7434113514932
onshore,34.961498989333336,16.901310348,349.7285667291428,211.12373969740912,131.74165816685712,214.88203348083334,67.998917456,36.880815150000004,41.62200329499999,195.9017819412299
pv_ground,17.199646809999997,16.77077268,129.079984658,76.50494848800001,87.49392581160001,34.150364687999996,5.410055504000001,24.070099966,16.81954148,85.03829332030949
pv_roof_com,21.460773928,20.602427714,160.66456895699997,95.40199351600002,108.7227403227,41.65621172000001,6.634185936,29.788221495000002,21.296544672,91.81883776253999
pv_roof_indiv,10.182639225,9.784096992,76.38988430399999,44.516068488,50.813293355999996,20.347201743,3.2532549120000005,14.355720414000002,9.71951772,49.66144652335679
river,0.1458446233594344,21.889629436556845,18.002104678000116,12.568893599133053,30.374123689926474,5.018998419142211,0.7651300234176636,0.09492197674663909,0.10612872138162689,32.50293196722689
lake,0.0,12.4862148758762,0.39806387485138733,13.56482003847317,13.716757922644819,0.0,0.0,0.0,3.7496287182793586,14.58096225672862
nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850919999944427
phs,1.8716853836073974,5.527558203698347,9.386747485381568,9.043517228871032,12.669180551770584,3.9300098432316153,0.0,0.0,8.27091431226785,6.98361932853026
battery_1h,5.611571650089095e-06,5.151709559452952e-06,5.407286275546629e-06,4.920176081264109e-06,5.380539545617589e-06,1.1960485339559295e-05,1.1860334448491147e-05,5.53317035464425e-06,4.898282087483349e-06,5.042456304960664e-06
battery_2h,1.3581530240429044e-05,1.3174019762583855e-05,1.2965882999159619e-05,1.0331810749982247e-05,1.3295411896586275e-05,0.03674654437264149,0.516167462858137,1.3483568322716539e-05,1.02751527972253e-05,1.3223269316297653e-05
battery_4h,5.677187811114252,1.1503469569595295,17.202164314859864,29.3835994125266,37.03127047886329,23.710998739711094,1.9178445533220707,4.238302623627619,3.052297063466743,20.774162290378687
battery_8h,5.411975381349421,7.663631965581609e-06,28.557009089869037,5.408320480926037,21.273242107110747,1.6113687063503186,0.028045296908805258,11.306025321756344,0.1100439759517114,0.0012980212164375798
ch4_ocgt,0.06219368215490535,1.5040028174633067e-07,1.682061189219231,5.844737765827151e-07,0.29786251104238654,1.1072635183329531,0.02227315159695376,0.687565649408128,5.84600070597562e-07,1.1431920135572468e-05
ch4_ccgt,8.409152446775068e-07,3.241025773735945e-07,8.097647407533451e-07,4.948482687722185e-07,7.855896384398366e-07,8.374588995095828e-07,7.925701042641134e-07,8.850797475582564e-07,5.072124282787151e-07,2.8022012208108373
h2_ccgt,10.151165505782973,2.746293895833737,27.574532424579566,12.20470525966799,41.78639960914212,33.35318538789198,1.1326891710514653,13.618288365526947,0.3386552555652153,0.8376874095655403
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,1.9983683807999997,0.9115364544000001,0.10517728319999996,0.5258864159999999,1.6127183424000002,0.0
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,9.100024267931998,0.0,0.0,0.0,0.0,0.9450025201314001
waste,1.00091601948294,0.0,0.0,0.39430025009934,1.1980661445326102,0.0,0.0,0.0,0.0,4.309060221438507
marine,0.0,0.0,0.0,14.599796699999999,0.0,0.0,0.0,0.0,0.0,5.49674453973
ocgt_coge,2.3610140395125063e-11,0.0,0.0,0.0,4.9408724570719035e-11,5.996391616952704e-11,3.0573484957723264e-11,2.4174220143834742e-11,0.0,4.1851272639792707e-11
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_trade_imports,54.907223012406504,12.193439524941672,119.0027398805354,66.03145142619435,12.34303048836921,87.82174505664852,44.7257811557072,57.712623523909265,43.269903455046546,114.24790641951506
