year,area,dual
2042,FR,-63.93716323923596
2042,BE,-130.60000005489545
2042,DE,-63.45051471594866
2042,CH,-63.44800173414173
2042,IT,-63.44800135277239
2042,ES,-63.44800124559886
2042,UK,-63.44800165388136
2042,NL,-130.60000015628202
2042,IE,-63.448001225081164
2042,PT,-63.44800108546613
