year,area,dual
2042,FR,-2.499998581110441
2042,BE,-5.513941982434363e-08
2042,DE,-0.0025136847549323783
2042,CH,-6.933709995049497e-07
2042,IT,-3.122260572026173e-07
2042,ES,-2.0538648546975608e-07
2042,UK,-6.1327641404313e-07
2042,NL,-1.563852608947276e-07
2042,IE,-1.8431042803079833e-07
2042,PT,-4.469538628093517e-08
