year,area,dual
2048,FR,-0.0
2048,BE,-0.0
2048,DE,-0.0
2048,CH,-0.0
2048,IT,-0.0
2048,ES,-0.0
2048,UK,-0.0
2048,NL,-0.0
2048,IE,-0.0
2048,PT,-0.0
