year,area,dual
2048,FR,-2.499997999199671
2048,BE,-3.300493994130684e-08
2048,DE,-8.041245918374637e-05
2048,CH,-1.6405010683229193e-07
2048,IT,-8.635329359795287e-08
2048,ES,-3.310285677945511e-08
2048,UK,-1.1046977415333423e-07
2048,NL,-2.762684565929587e-08
2048,IE,-1.4805380033067195e-08
2048,PT,-1.358682482077711e-07
