year,area,dual
2060,FR,-0.0
2060,BE,-0.0
2060,DE,-0.0
2060,CH,-0.0
2060,IT,-0.0
2060,ES,-0.0
2060,UK,-0.0
2060,NL,-0.0
2060,IE,-0.0
2060,PT,-0.0
