technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,13.722542689930307,,0.013722542689930308,,0.0
biomass_coge,0.4,,1.402363776,,92.18706070716158
geothermal_coge,0.05,,0.350000933382,,16.381752891903396
lake,0.4,,0.4236823637271363,,144.62286622037348
methanization,10.273972602736782,,89.99999999997421,,11839.419753471346
offshore_float,40.4,,147.74346913846665,,-2659.025673801749
offshore_ground,24.7,,83.99843731499999,,-1522.2680405086958
onshore,129.6,,313.18242796799996,,17906.277652185396
pv_ground,125.8,,134.62240809399998,,2637.723941131937
pv_roof_com,179.1,,168.098614146,,13.423333829618059
pv_roof_indiv,76.2,,79.27752445200001,,-4952.079091252501
pyrogazification,2.853881278533913,,24.999999999957073,,1586.2000264731996
river,4.29,,17.497862602271525,,2214.3980128360536
ch4_ocgt,8.285842078164196,,1.3951020409457113,2.0926530614185674,0.0
electrolysis,59.487076357172576,,179.5575024194315,87.67695222394559,0.0
h2_ccgt,31.743191180806605,,38.466573112310755,25.644382074873832,0.0
methanation,3.1344162277971517,,18.008191140065065,14.347866189628448,0.0
battery_4h,28.66163362695786,114.64653450783145,27.90594461909314,3.100660517244062,0.0
battery_8h,19.184409948002898,153.47527958402318,31.44101022195747,3.49344557759742,0.0
phs,6.5,130.0,9.301951315058798,2.750399407368084,1479.6142675112283
