,0
offshore_float,5.193910022034184
offshore_ground,2.93266189648527
onshore,16.42182942977338
pv_ground,6.9671109409565375
pv_roof_com,8.491836296701168
pv_roof_indiv,4.077656219971183
river,0.7559812300774472
lake,0.39375765654622874
nuclear,0.07710551999979302
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.4891420855329674
ch4_ccgt,0.0
h2_ccgt,5.06646426540207
electrolysis,3.4351308477699796
phs,0.3466659866389771
battery_1h,0.0
battery_2h,0.0
battery_4h,9.478878780483
battery_8h,5.396741653728736
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,69.52487283210091
