tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
offshore_float,18.15778602,0.0,147.74346913846665,18.43945634975714,18.753026244199997,215.7750470967,67.64037723439999,143.6876886672,15.45684200325,96.33345325090967
offshore_ground,10.111592729999998,0.0,83.99843731499999,10.215486077,11.557097569099998,119.89074283228571,36.404084600000004,81.25551004799999,8.745294168000001,56.77345415851
onshore,33.46818412533333,17.160135056999994,313.18242796799996,203.39192232327275,133.7509282348571,218.95790704666666,75.70181470399999,32.91595734,37.932731295,196.75564034997623
pv_ground,18.194001970000002,17.318595232000003,134.62240809399998,76.09318710899998,89.537367843,31.563333498,4.696562014,24.240276786,16.477292271000003,84.9077566798956
pv_roof_com,22.73899639,21.392370493999994,168.098614146,94.58691860799999,111.05808013439999,39.24549877999999,5.909234015999999,30.361278570000003,20.885818668,92.28292567225499
pv_roof_indiv,10.722671727000002,10.071490428,79.27752445200001,44.312445684,51.99094744199999,18.691306169999997,2.8020515759999998,14.372836359,9.531054653999998,49.4888300773702
river,0.15561556706314542,23.63439303892609,17.497862602271525,12.612272260316962,29.71701384278865,5.212552065338882,0.8702344758267958,0.1045513364188406,0.1592287295462176,36.03314776107743
lake,0.0,14.737672957749895,0.4236823637271363,14.836791159698976,14.176445030989584,0.0,0.0,0.0,5.434177501245407,16.017507077627123
nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850919999965503
phs,1.8687654153496853,5.727610366286587,9.301951315058798,8.78391592161376,12.547352524087563,3.22593968473749,0.0,0.0,8.77956455633762,7.542564656358014
battery_1h,3.1303297653441607e-06,3.0326718539981585e-06,3.0630731717077012e-06,2.89010825317317e-06,3.2460035843514126e-06,3.264195367719007e-06,3.242575944185094e-06,3.092550624141491e-06,2.878287885168913e-06,2.9711088975548174e-06
battery_2h,7.5204612362842454e-06,1.0048725120630368e-05,7.291831536607551e-06,6.846711196942549e-06,8.925195157161329e-06,6.393095494395165e-06,6.3565620460157896e-06,7.4523507935748115e-06,6.8083339946927365e-06,8.975876334783436e-06
battery_4h,6.031374661384932,2.5485355395767817,27.90594461909314,35.650137736878655,32.291834865561185,24.911530018473105,2.1604234031535365,4.27869472855726,3.0622946511303417,24.588174267277253
battery_8h,7.92715173767727,5.1674716089292184e-06,31.44101022195747,5.911956861247475,35.22392850773053,0.9900662129778058,0.06693297246539591,11.426296519351213,0.05992685846758943,0.0001420844739606255
ch4_ocgt,0.0026350404363648028,8.502227415194997e-08,1.3951020409457113,0.06735172119024645,0.11597679148999761,2.3308873837493085,0.3251425507160647,1.4980667465682505,0.00025616537152371965,0.30362890432340606
ch4_ccgt,5.45774366799328e-07,1.7477710999536933e-07,5.499404460175066e-07,4.442019265349294e-07,4.4008554744613767e-07,1.1147343230134682e-06,9.378493233742481e-07,5.792740169040747e-07,4.371855235367317e-07,2.486019222237272e-06
h2_ccgt,11.598011216807638,0.9212458867911769,38.466573112310755,7.438164037660651,32.93494734179377,35.394298331969594,0.6509155572894697,17.117770534590253,0.09066952053256208,0.14352632888469455
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,1.9983683807999997,0.9115364544000001,0.10517728319999996,0.5258864159999999,1.6127183424000002,0.0
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,9.100024267931998,0.0,0.0,0.0,0.0,0.9450025201314001
waste,1.00091601948294,0.0,0.0,0.39430025009934,1.1980661445326102,0.0,0.0,0.0,0.0,4.309060221438507
marine,0.0,0.0,0.0,14.599796699999999,0.0,0.0,0.0,0.0,0.0,5.49674453973
ocgt_coge,6.711961873425377e-12,0.0,0.0,0.0,8.295027665561048e-12,1.6612217547953355e-11,6.98305870036022e-12,6.747579859175859e-12,0.0,8.355895869734285e-12
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_trade_imports,45.2599473016649,10.947247441572916,107.22407536437645,63.745389057287674,12.538814116751196,84.43494341848533,40.20791881121663,50.257628177780994,38.203422858790375,110.43867069936567
