area,tech,dual
FR,offshore_float,-0.0
FR,offshore_ground,-0.0
FR,onshore,-152.75908428350098
FR,pv_ground,-32.03163698589884
FR,pv_roof_com,-8.173160762368614
FR,pv_roof_indiv,-0.0
FR,river,-478.50419594744153
FR,lake,-0.0
FR,nuclear,-327.1451366231788
FR,natural_gas,-0.0
FR,coal,-0.0
FR,biomass_coge,-380.26614010801416
FR,geothermal_coge,-359.7186077317814
FR,waste,-210.62933754833887
FR,marine,-39.6358549640874
FR,rsv_dummy,-0.0
FR,lost_load,-0.0
BE,offshore_float,-0.0
BE,offshore_ground,-0.0
BE,onshore,-197.91498914094348
BE,pv_ground,-11.633549398775543
BE,pv_roof_com,-0.0
BE,pv_roof_indiv,-0.0
BE,river,-97.05790889245421
BE,lake,-928.0893261856091
BE,nuclear,-11302.919404046233
BE,coal,-0.0
BE,biomass_coge,-204.26354052462776
BE,geothermal_coge,-556.0689186392325
BE,waste,-202.19076476189053
BE,marine,-646.9348792413756
BE,rsv_dummy,-0.0
BE,lost_load,-0.0
DE,offshore_float,-0.0
DE,offshore_ground,-0.0
DE,onshore,-152.62619804085278
DE,pv_ground,-11.53019380757907
DE,pv_roof_com,-0.0
DE,pv_roof_indiv,-0.0
DE,river,-428.07430668849304
DE,lake,-0.0
DE,nuclear,-11303.829709424184
DE,coal,-0.0
DE,biomass_coge,-204.25508558416192
DE,geothermal_coge,-326.46693755930977
DE,waste,-1142.6905346187104
DE,marine,-646.9121230008807
DE,rsv_dummy,-0.0
DE,lost_load,-0.0
CH,offshore_float,-0.0
CH,offshore_ground,-0.0
CH,onshore,-71.76059525709964
CH,pv_ground,-13.0150373038587
CH,pv_roof_com,-0.0
CH,pv_roof_indiv,-0.0
CH,river,-198.95202998182012
CH,lake,-0.0
CH,nuclear,-1794.9450076805142
CH,coal,-0.0
CH,biomass_coge,-446.3868967803842
CH,geothermal_coge,-564.2495528070831
CH,waste,-1150.8939250270541
CH,marine,-655.1155134092252
CH,rsv_dummy,-0.0
CH,lost_load,-0.0
IT,offshore_float,-0.0
IT,offshore_ground,-0.0
IT,onshore,-114.22068567494686
IT,pv_ground,-59.729215863974616
IT,pv_roof_com,-31.8435361937608
IT,pv_roof_indiv,-0.0
IT,river,-193.18064028807268
IT,lake,-0.0
IT,nuclear,-10534.565887237939
IT,coal,-0.0
IT,biomass_coge,-344.24956649968414
IT,geothermal_coge,-462.05974347683724
IT,waste,-235.22094612032438
IT,marine,-816.5963818912962
IT,rsv_dummy,-0.0
IT,lost_load,-0.0
ES,offshore_float,-0.0
ES,offshore_ground,-0.0
ES,onshore,-95.78802964018766
ES,pv_ground,-58.86751147282852
ES,pv_roof_com,-32.43945395180784
ES,pv_roof_indiv,-0.0
ES,river,-168.5014767736586
ES,lake,-0.0
ES,nuclear,-10476.708173742896
ES,coal,-0.0
ES,biomass_coge,-220.99235512252525
ES,geothermal_coge,-287.5920044613993
ES,waste,-194.9599341181973
ES,marine,-0.0
ES,rsv_dummy,-0.0
ES,lost_load,-0.0
UK,offshore_float,-0.0
UK,offshore_ground,-0.0
UK,onshore,-208.16299676726078
UK,pv_ground,-28.30095799699773
UK,pv_roof_com,-6.217631196118295
UK,pv_roof_indiv,-0.0
UK,river,-161.0991803491032
UK,lake,-939.0623636610173
UK,nuclear,-38118.678142268654
UK,coal,-0.0
UK,biomass_coge,-167.47895389816264
UK,geothermal_coge,-567.041956114641
UK,waste,-1153.6863283346133
UK,marine,-657.9079167167833
UK,rsv_dummy,-0.0
UK,lost_load,-0.0
NL,offshore_float,-0.0
NL,offshore_ground,-0.0
NL,onshore,-182.47569853212465
NL,pv_ground,-11.433341442107002
NL,pv_roof_com,-0.0
NL,pv_roof_indiv,-0.0
NL,river,-205.20524579686577
NL,lake,-928.0571555962816
NL,nuclear,-11305.029580320856
NL,coal,-0.0
NL,biomass_coge,-204.24665531237605
NL,geothermal_coge,-556.0367480499051
NL,waste,-1142.681120269877
NL,marine,-646.9027086520472
NL,rsv_dummy,-0.0
NL,lost_load,-0.0
IE,offshore_float,-0.0
IE,offshore_ground,-0.0
IE,onshore,-239.2386111197149
IE,pv_ground,-25.87295200820327
IE,pv_roof_com,-4.484995657379139
IE,pv_roof_indiv,-0.0
IE,river,-292.0333018689394
IE,lake,-939.0320313277481
IE,nuclear,-38122.559672601186
IE,coal,-0.0
IE,biomass_coge,-167.4673503830669
IE,geothermal_coge,-567.0116237813724
IE,waste,-1153.6559960013442
IE,marine,-657.8775843835149
IE,rsv_dummy,-0.0
IE,lost_load,-0.0
PT,offshore_float,-0.0
PT,offshore_ground,-0.0
PT,onshore,-95.69376835427308
PT,pv_ground,-59.008684134393214
PT,pv_roof_com,-33.048446240127866
PT,pv_roof_indiv,-0.0
PT,river,-0.0
PT,lake,-0.0
PT,nuclear,-10477.209513143049
PT,coal,-0.0
PT,biomass_coge,-220.98972442576445
PT,geothermal_coge,-507.3894972485255
PT,waste,-1094.0338694684974
PT,marine,-598.2554578506682
PT,rsv_dummy,-0.0
PT,lost_load,-0.0
