year,area,dual
2054,FR,-63.977972257220216
2054,BE,-130.60000001890586
2054,DE,-63.44800104311161
2054,CH,-63.448001064675275
2054,IT,-63.448001052200496
2054,ES,-63.44800109051645
2054,UK,-63.448001061968995
2054,NL,-130.60000000457808
2054,IE,-63.4480010440773
2054,PT,-63.44800106581753
