technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.46,,1.6127183424000002,,166.26280358074516
lake,2.8,,5.217808549454904,,1383.9803369331762
methanization,0.5707762557072701,,4.999999999995686,,657.7455418421316
offshore_float,4.5,,15.332241957749998,,-39.89716698859138
offshore_ground,2.7,,8.444263041000003,,-45.98486791712389
onshore,17.0,,34.533635355,,2592.2257331107953
pv_ground,10.9,,16.259638346000003,,873.9349810171635
pv_roof_com,15.6,,20.548055268,,801.0968635560091
pv_roof_indiv,6.6,,9.414595476,,-70.87799562813836
pyrogazification,1.0273972602729065,,8.999999999990658,,571.0320095001226
river,0.8,,0.15539484175258864,,23.88172001211584
electrolysis,9.863671107162773,,25.490256225685787,12.446753531105717,0.0
h2_ccgt,0.9940340625999398,,1.3124030185536528,0.8749353457024351,0.0
battery_4h,3.3097538601050105,13.239015440420042,3.5653256527299377,0.39614729474870725,0.0
battery_8h,0.006261770742154259,0.05009416593723407,0.011537695847531516,0.0012819662052337925,0.0
phs,4.7,94.0,7.32182918468533,-0.8080001429709371,1294.0859523272106
