area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,0.0,121.22926230085396,0.0,0.0,0.0,0.0,0.0,316.6071331704663,0.0,0.0,2165.7861912943285,1196.3784719344499,1029.9719326969278,1022.2790753554514,1683.2179934444684,1500.528768893692,0.0,0.0,0.0,0.0,298.4805890470897,127.87296869415994,441.04227896081574,995.0403818081486,6.340754137493932e-06,1.875601235089769e-10,1.4013009778741252e-05,4.4590885165621314e-05,152.25483582564348,132.29187070363403,0.0,0.0,0.0,0.0
CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.30356658517746,0.0,0.0,0.0,0.0,1038.851001082246,817.823260284361,1349.3565732571358,1194.595718925075,268.60799583636293,0.0,0.0,0.0,1.0178062602238538e-05,2.6208394108792155e-06,882.781059285475,276.75433319802096,6.29068813020487e-06,0.0,1.6294960933839997e-05,8.809060806215693e-05,43.58486179127057,2.211322167952287e-05,0.0,0.0,0.0,0.0
DE,0.0,0.0,131.05866194686914,0.0,29.33221861099861,0.0,0.0,0.0,3561.83024816984,0.0,0.0,17499.552425658174,9850.182752260303,11507.272627372571,7564.86515763034,12457.204240739848,11100.99924171838,1678.7999739802792,59.57227388471338,0.0,0.0,0.5948176419742658,844.2763096211671,5534.914065959772,6235.327505012956,6.274611681475039e-06,0.0,1.3559889595328422e-05,4.285074298173812e-05,810.2538850226746,471.5170545310367,0.0,0.0,0.0,0.0
ES,0.0,0.0,75.35873061944976,0.0,838.9014522745601,0.0,0.0,0.0,2216.2499321945165,0.0,0.0,2902.1534963344,1635.0505783104147,7937.887136474598,3012.7165691357714,4931.411394017059,4457.881585256988,1074.4319833472016,0.0,0.0,0.0,3.557165948591288e-05,1.712112107813423e-05,2878.399004754388,1666.7600671040298,5.987768233907716e-06,0.0,1.3164429700016825e-05,3.560325079849853e-05,633.0613569984965,105.51487119075368,0.0,0.0,0.0,0.0
FR,0.0,0.0,0.0,0.0,79.19699024969626,0.0,0.0,566.6895978315279,6431.557701290545,0.0,0.0,12690.684082232074,7374.110011605889,7161.446346638373,4165.77700928271,5977.475733372764,6092.3128796498,545.029129050381,0.0,0.0,0.0,875.9449577872597,8.516469966558218e-05,2063.1621497855067,4.309730187356089e-05,8.028926480081152e-06,1.9819023758271955e-10,3.094472080258804e-05,9.837742725373026e-05,370.65649811145335,278.4594813019437,0.0,16.799999985688466,2.6303876088267376e-08,0.0
IE,0.0,0.0,9.829399646015185,0.0,0.0,0.0,0.0,0.0,554.0624830484587,0.0,0.0,7103.778707445396,3987.9282397814995,1633.7485828985748,354.7909732115979,584.2574853278321,524.4566570890573,134.3039979177295,0.0,0.0,0.0,0.13994940646985082,324.4470888066221,1945.6070696060076,303.1841424159167,6.976251673983813e-06,1.924062788609583e-10,1.2929607165949934e-05,3.236148574626519e-05,99.54052204076052,6.48932266394222,0.0,0.0,0.0,0.0
IT,0.0,0.0,186.7585932742885,0.0,762.6376838859638,0.0,0.0,0.0,1464.3079909141306,0.0,0.0,3725.1522490262446,2113.6019670841947,6002.250228475199,3750.5615252893826,6178.522907341824,5506.794899435102,2484.62396149101,0.0,0.0,0.0,137.76821074007051,185.56503978858592,2197.346034138663,3136.533264125194,6.673017756086021e-06,2.0725986900691403e-10,1.4686632941087106e-05,4.1959655879544614e-05,778.3386806494696,569.7576831243673,0.0,0.0,0.0,0.0
NL,0.0,0.0,49.14699823007593,0.0,0.0,0.0,0.0,0.0,395.7589164631326,0.0,0.0,16113.449263229804,9092.47638670182,1065.4882062382012,1455.244330800113,2399.628957596453,2141.531349780317,0.0,0.0,0.0,0.0,1002.6587141500768,1104.2377183292901,2437.8080842523045,1460.2594838262926,6.208979151362366e-06,1.8863586871471507e-10,1.3996631591475727e-05,4.451086964728067e-05,86.65280682352031,275.40891858152327,0.0,0.0,0.0,0.0
PT,0.0,0.0,150.71746123889952,0.0,0.0,0.0,0.0,0.0,197.8794582315098,0.0,0.0,1949.2075721648955,1076.740624741005,1509.4416255041183,655.461289492613,1085.049615608831,961.5038713299384,604.3679906325405,0.0,0.0,0.0,3.6194494476979964e-05,1.7162583174519928e-05,821.6579681117391,139.52053142995769,5.912523216741394e-06,0.0,1.3139609228426038e-05,3.552355548600207e-05,79.43409264252026,0.25047082968617035,0.0,0.0,0.0,0.0
UK,0.0,0.0,85.18813026546495,0.0,0.0,0.0,0.0,0.0,1424.732099267794,0.0,0.0,23650.385208934065,13319.680320870208,5425.110783429507,2176.8530898745494,3582.0548207599227,3190.444663958432,1343.0399791839798,0.0,0.0,0.0,18.87524048124657,1890.5024147022336,3221.909679833351,6502.889401909832,7.026109386929342e-06,2.0257381073952e-10,1.2946342677746914e-05,3.2460409669860316e-05,410.04933797951117,336.740654161523,0.0,0.0,0.0,0.0
