technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,24054.28805553761,,24.05428805553761,,0.0
biomass_coge,0.37,,1.2971864928000003,,123.13405269491192
methanization,0.913242009131778,,7.999999999994378,,1052.392866881039
offshore_float,5.0,,18.9744027,,100.59884342536361
offshore_ground,3.0,,10.602138510000001,,51.45315907809254
onshore,11.6,,32.234460827999996,,2597.2429215157326
pv_ground,17.0,,16.385966120000003,,491.6701040641558
pv_roof_com,24.2,,20.509647861999998,,180.02587234003227
pv_roof_indiv,10.3,,9.711056197,,-585.2734558469003
river,0.1,,0.1844140186043852,,31.04945479651046
waste,0.66,,1.00091601948294,,158.38035874481955
ch4_ccgt,2.4855812717478836,,0.8790507224612039,0.5860338149741358,0.0
ch4_ocgt,1.6113519515830272,,0.2582970569316964,0.38744558539754453,0.0
electrolysis,5.294533921481323,,12.345687691238235,6.028332179337044,0.0
h2_ccgt,7.0893080971118625,,11.547090823820014,7.698060549213345,0.0
battery_4h,6.343951492735145,25.37580597094058,5.522987464218615,0.6136652735862524,0.0
battery_8h,3.307296767590851,26.458374140726807,4.79361485754912,0.532623872910249,0.0
phs,1.3,26.0,1.6177112422267899,0.4969439763702186,277.6908749109543
