area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,4209.500409719081,34.2108942828,0.0,0.0,0.0,0.0,0.0,138.64840182638653,0.0,0.0,501.5,239.70000000000002,371.2,260.1,431.97,486.1600000000001,0.0,7.5152587616277415,0.0,0.0,116.82231977215052,37.06109488640963,79.41800882221985,361.55471295270496,2.7344343197691556e-06,7.554308920775667e-11,1.4013009778741252e-05,4.4590885165621314e-05,152.25483582564348,132.29187070363403,0.0,0.0,96.2,0.0
CH,0.0,0.0,0.0,0.0,0.0,584.6,0.0,0.0,69.3242009131689,0.0,0.0,0.0,0.0,374.4,208.08,346.29,387.03999999999996,320.151369862298,622.8010334772104,0.0,0.0,3.983591990942134e-06,7.595911714613424e-07,158.9614358959251,100.560575557747,2.7128434796866646e-06,0.0,1.6294960933839997e-05,8.809060806215693e-05,43.58486179127057,2.211322167952287e-05,0.0,0.0,230.88,0.0
DE,0.0,86.69869816476566,36.984750576,0.0,7.5375000000000005,29.6,0.0,0.0,1559.7945205477658,0.0,0.0,4052.12,1973.53,4147.2,1924.74,3196.935,3596.6400000000003,2000.946061642951,329.3928478211873,0.0,0.0,0.23280568092778545,244.69443965170768,996.6660229407972,2265.648799242133,2.705910551490172e-06,0.0,1.3559889595328422e-05,4.285074298173812e-05,810.2538850226746,471.5170545310367,0.0,0.0,481.0,0.0
ES,0.0,1508.9299526030106,21.266231581200003,0.0,215.5725,865.8,0.0,1271.875,970.5388127852543,0.0,0.0,672.01,327.59,2860.8,766.5300000000001,1265.5650000000003,1444.3200000000002,1280.6054794512777,340.81486016058557,0.0,0.0,1.3922392047523616e-05,4.962170655129398e-06,518.3102130074074,605.6286444654259,2.5822100341036084e-06,0.0,1.3164429700016825e-05,3.560325079849853e-05,633.0613569984965,105.51487119075368,0.0,0.0,473.6,0.0
FR,0.0,0.0,0.0,0.0,20.35125,964.3080600000001,0.0,478.8540625,2816.5038087964595,0.0,322.5212074285014,2938.59943,1477.437292,2580.97216,1059.904899,1534.0200750000001,1973.863408,649.6151439157925,585.0435641691087,0.0,0.0,342.83610297111176,2.4683066699012752e-05,371.5113893375579,1.5659698734654687e-05,3.4624544087297495e-06,7.982455181685405e-11,3.094472080258804e-05,9.837742725373026e-05,370.65649811145335,278.4594813019437,36.54034644105562,141.5296522601695,374.44000000906925,0.0
IE,0.0,0.0,2.7738562931999997,0.0,0.0,0.0,0.0,0.0,242.63470319623897,0.0,0.0,1644.9199999999998,799.0,588.8,90.27000000000001,149.94000000000003,169.92000000000002,160.07568493061035,15.378653426855564,0.0,0.0,0.0547747991477069,94.03366846546633,350.34337248259857,110.16402709587109,3.0084910386113536e-06,7.749496223503081e-11,1.2929607165949934e-05,3.236148574626519e-05,99.54052204076052,6.48932266394222,0.0,0.0,0.0,0.0
IT,0.0,4449.352481676678,52.70326957079999,0.0,195.975,666.0,0.0,0.0,641.2488584473548,0.0,0.0,862.5799999999999,423.47,2163.2,954.2610000000001,1585.6155,1784.16,2961.400171231803,982.4851945568554,0.0,0.0,53.92110093623009,53.78184003574518,395.67373707543874,1139.6807654345478,2.87772217200056e-06,8.347750300360567e-11,1.4686632941087106e-05,4.1959655879544614e-05,778.3386806494696,569.7576831243673,0.0,0.0,534.28,0.0
NL,0.0,10300.99196697978,13.869281465999999,0.0,0.0,0.0,0.0,0.0,173.31050228300498,0.0,0.0,3731.1600000000003,1821.7200000000003,384.0,370.26,615.825,693.84,0.0,3.019158221333555,0.0,0.0,392.43060093363084,320.0383886764594,438.9734798174059,530.5952483575444,2.6776066874793984e-06,7.597636422656954e-11,1.3996631591475727e-05,4.451086964728067e-05,86.65280682352031,275.40891858152327,0.0,0.0,0.0,0.0
PT,0.0,0.0,42.532463162400006,0.0,0.0,207.2,0.0,0.0,86.65525114147775,0.0,0.0,451.34999999999997,215.73000000000002,544.0,166.77,278.46000000000004,311.52,720.3405821910333,59.29712177609537,0.0,0.0,1.4166163438902919e-05,4.9741875082925946e-06,147.9550666074416,50.69573719259693,2.5497608091581776e-06,0.0,1.3139609228426038e-05,3.552355548600207e-05,79.43409264252026,0.25047082968617035,0.0,0.0,347.8,0.0
UK,0.0,6304.936699624888,24.0400878744,0.0,0.0,0.0,0.0,0.0,623.917808219044,0.0,0.0,5476.38,2668.66,1955.2,553.86,919.2750000000001,1033.68,1600.7568493140707,166.35584476661893,0.0,0.0,7.387580500012174,547.9194710951126,580.1658108159149,2362.8692403400532,3.029992052280579e-06,8.159011185081861e-11,1.2946342677746914e-05,3.2460409669860316e-05,410.04933797951117,336.740654161523,0.0,0.0,207.2,0.0
