technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,36028.20971214222,,36.02820971214222,,0.0
biomass_coge,0.26,,0.9115364544000001,,83.4834319662673
methanization,4.109589041095008,,35.999999999992255,,4735.767903720403
offshore_float,54.6,,213.15929898899998,,1182.7179886191952
offshore_ground,33.4,,118.38611544114285,,-65.82900688343216
onshore,61.1,,207.39568673416667,,17151.3639701808
pv_ground,36.2,,31.607969184000005,,1660.8661410968543
pv_roof_com,51.5,,38.98583681,,1057.1549370455264
pv_roof_indiv,21.9,,18.796049708999995,,-875.218070325307
pyrogazification,2.283105022829627,,19.999999999987534,,1268.9600224752364
river,2.2,,5.689351626590279,,909.2669052756382
ch4_ccgt,0.15718256383004625,,0.06978901732561484,0.046526011550409876,0.0
ch4_ocgt,23.822585699787503,,3.195264128104079,4.7928961921561175,0.0
electrolysis,38.67772072106099,,109.8457636041706,53.63708916505533,0.0
h2_ccgt,46.33076941843242,,63.72245704836984,42.48163803224654,0.0
battery_4h,17.085389082479633,68.34155632991853,10.778511127500044,1.1976123472417086,0.0
battery_8h,8.418516354038076,67.3481308323046,8.766249294680785,0.974027699145843,0.0
phs,2.8,56.0,3.084758565999817,0.9476055725602959,638.3795505644221
