technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,58862.81123988446,,58.86281123988446,,0.0
biomass_coge,0.15,,0.5258864159999999,,49.91554255735365
methanization,1.1415525114148661,,9.99999999999423,,1315.4910848924776
offshore_float,37.2,,151.67867868059994,,2055.8358593977046
offshore_ground,22.8,,85.88012365200001,,1034.2155677991504
onshore,12.0,,34.23324561,,2688.206972745826
pv_ground,24.2,,23.0987427,,678.3445490758104
pv_roof_com,34.5,,28.62698013,,198.19016378419974
pv_roof_indiv,14.7,,13.808767371,,-840.7520480489059
river,0.04,,0.09465315413368845,,15.908292192177884
ch4_ccgt,8.349587253907039,,3.0785758023030456,2.0523838682020306,0.0
ch4_ocgt,13.914712551150409,,1.714238693145526,2.571358039718289,0.0
electrolysis,29.264898654493727,,95.68950935518072,46.7246671791479,0.0
h2_ccgt,10.403828399167537,,14.132927674426508,9.421951782951009,0.0
battery_4h,3.61053361764668,14.44213447058672,2.8966810026965932,0.3218534447659058,0.0
battery_8h,6.885222964538082,55.081783716304656,8.891328954118402,0.9879254383716187,0.0
