tech,FR
lake,0.48486047574145946
phs,0.8436832342000496
ch4_ocgt,0.0
ch4_ccgt,0.05377003301366155
nuclear,0.08477039179499625
h2_ccgt,0.0
coal,0.0
battery_1h,1.302900561882911e-06
battery_2h,4.005394019580021e-06
battery_4h,7.75244180511457
battery_8h,3.135412488064444
rsv_dummy,0.0
lost_load,0.0
