,0
offshore_float,5.294120388674426
offshore_ground,2.978682565497197
onshore,15.914675210261034
pv_ground,6.568276750744622
pv_roof_com,8.024610765135371
pv_roof_indiv,3.8563883882718435
river,0.7995219565197931
lake,0.40526012434979947
nuclear,0.0771055199999493
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.6131092374860816
ch4_ccgt,1.1024833665564555
h2_ccgt,6.8489044904350544
electrolysis,3.859514046795407
phs,0.3108074585527545
battery_1h,0.0
battery_2h,0.0
battery_4h,7.475869918151977
battery_8h,4.623773952154681
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,68.75310413958645
