year,area,dual
2046,FR,-132.11162836221973
2046,BE,-131.5491083602631
2046,DE,-131.54910835407642
2046,CH,-131.54910836213054
2046,IT,-131.54910836098486
2046,ES,-131.54910835838984
2046,UK,-131.5491083753504
2046,NL,-131.54910835659103
2046,IE,-131.5491083561628
2046,PT,-131.5491083630356
