area,tech,dual
FR,offshore_float,-0.0
FR,offshore_ground,-0.0
FR,onshore,-160.72192316211272
FR,pv_ground,-24.465184840676393
FR,pv_roof_com,-3.0553904705283075
FR,pv_roof_indiv,-0.0
FR,river,-602.5382361742423
FR,lake,-0.0
FR,nuclear,-323.615707907939
FR,natural_gas,-0.0
FR,coal,-0.0
FR,biomass_coge,-372.9354846756693
FR,geothermal_coge,-355.91302522688574
FR,waste,-211.4868321644933
FR,marine,-41.78951778623368
FR,rsv_dummy,-0.0
FR,lost_load,-0.0
BE,offshore_float,-0.0
BE,offshore_ground,-0.0
BE,onshore,-184.3887085024648
BE,pv_ground,-12.923242931874666
BE,pv_roof_com,-0.0
BE,pv_roof_indiv,-0.0
BE,river,-122.78974691961125
BE,lake,-935.4231694039061
BE,nuclear,-17417.124757604484
BE,coal,-0.0
BE,biomass_coge,-207.3506855814234
BE,geothermal_coge,-563.4027618575294
BE,waste,-204.98800403397178
BE,marine,-654.2687224596713
BE,rsv_dummy,-0.0
BE,lost_load,-0.0
DE,offshore_float,-0.0
DE,offshore_ground,-0.0
DE,onshore,-146.8685785997294
DE,pv_ground,-12.877390160441747
DE,pv_roof_com,-0.0
DE,pv_roof_indiv,-0.0
DE,river,-443.7379152719577
DE,lake,-0.0
DE,nuclear,-17418.014927191158
DE,coal,-0.0
DE,biomass_coge,-207.3398600249979
DE,geothermal_coge,-332.32776688513434
DE,waste,-1150.0249243299247
DE,marine,-654.2465127120956
DE,rsv_dummy,-0.0
DE,lost_load,-0.0
CH,offshore_float,-0.0
CH,offshore_ground,-0.0
CH,onshore,-81.91660155807973
CH,pv_ground,-8.061714615257104
CH,pv_roof_com,-0.0
CH,pv_roof_indiv,-0.0
CH,river,-181.80424186806627
CH,lake,-0.0
CH,nuclear,-1989.5974217191024
CH,coal,-0.0
CH,biomass_coge,-400.90166409193284
CH,geothermal_coge,-516.5936418086258
CH,waste,-1103.2380140285973
CH,marine,-607.459602410766
CH,rsv_dummy,-0.0
CH,lost_load,-0.0
IT,offshore_float,-0.0
IT,offshore_ground,-0.0
IT,onshore,-124.42625339508763
IT,pv_ground,-53.585832043213784
IT,pv_roof_com,-28.013590242453006
IT,pv_roof_indiv,-0.0
IT,river,-190.46465611525107
IT,lake,-0.0
IT,nuclear,-11074.696108728484
IT,coal,-0.0
IT,biomass_coge,-286.70046467246914
IT,geothermal_coge,-427.53406792892486
IT,waste,-226.55237023103453
IT,marine,-773.3900802855712
IT,rsv_dummy,-0.0
IT,lost_load,-0.0
ES,offshore_float,-0.0
ES,offshore_ground,-0.0
ES,onshore,-98.14025350011757
ES,pv_ground,-50.93730909440296
ES,pv_roof_com,-26.878233817411584
ES,pv_roof_indiv,-0.0
ES,river,-224.825667831646
ES,lake,-0.0
ES,nuclear,-10507.861803535887
ES,coal,-0.0
ES,biomass_coge,-199.54298267308394
ES,geothermal_coge,-284.71730556522766
ES,waste,-195.21628415985174
ES,marine,-0.0
ES,rsv_dummy,-0.0
ES,lost_load,-0.0
UK,offshore_float,-0.0
UK,offshore_ground,-0.0
UK,onshore,-228.1159963501141
UK,pv_ground,-21.322437373323865
UK,pv_roof_com,-0.0
UK,pv_roof_indiv,-0.0
UK,river,-186.91838140423982
UK,lake,-958.7584146220815
UK,nuclear,-89247.97056521419
UK,coal,-0.0
UK,biomass_coge,-197.34919274712703
UK,geothermal_coge,-586.7380070757058
UK,waste,-1173.3823792956775
UK,marine,-677.603967677849
UK,rsv_dummy,-0.0
UK,lost_load,-4.667589656944475
NL,offshore_float,-0.0
NL,offshore_ground,-0.0
NL,onshore,-170.19063450272517
NL,pv_ground,-14.790162268794115
NL,pv_roof_com,-0.0
NL,pv_roof_indiv,-0.0
NL,river,-236.66889192085176
NL,lake,-935.3962162386126
NL,nuclear,-17419.826278323744
NL,coal,-0.0
NL,biomass_coge,-207.33734671727944
NL,geothermal_coge,-563.3758086922348
NL,waste,-1150.0201809122086
NL,marine,-654.241769294379
NL,rsv_dummy,-0.0
NL,lost_load,-0.0
IE,offshore_float,-0.0
IE,offshore_ground,-0.0
IE,onshore,-296.92058046762605
IE,pv_ground,-21.269302513007656
IE,pv_roof_com,-0.0
IE,pv_roof_indiv,-0.0
IE,river,-436.9499398492464
IE,lake,-958.7185688886113
IE,nuclear,-89252.20285233932
IE,coal,-0.0
IE,biomass_coge,-197.33084231456064
IE,geothermal_coge,-586.6981613422361
IE,waste,-1173.3425335622078
IE,marine,-677.5641219443781
IE,rsv_dummy,-0.0
IE,lost_load,-4.668279853801149
PT,offshore_float,-0.0
PT,offshore_ground,-0.0
PT,onshore,-120.33333987404485
PT,pv_ground,-47.54198742788776
PT,pv_roof_com,-25.273039470931195
PT,pv_roof_indiv,-0.0
PT,river,-0.0
PT,lake,-0.0
PT,nuclear,-10508.98206894054
PT,coal,-0.0
PT,biomass_coge,-199.5341089164767
PT,geothermal_coge,-503.7817020751785
PT,waste,-1090.4260742951515
PT,marine,-594.6476626773214
PT,rsv_dummy,-0.0
PT,lost_load,-0.0
