year,area,dual
2046,FR,-64.01052114255853
2046,BE,-130.6000000065922
2046,DE,-63.44800104117626
2046,CH,-63.448001049230385
2046,IT,-63.44800104808467
2046,ES,-63.44800104548966
2046,UK,-63.448001062450196
2046,NL,-130.60000000292015
2046,IE,-63.44800104326264
2046,PT,-63.44800105013538
