year,area,dual
2046,FR,-2.499999945146103
2046,BE,-6.6004005406023645e-09
2046,DE,-3.641221814712281e-09
2046,CH,-8.465434575555264e-09
2046,IT,-7.322097938540163e-09
2046,ES,-4.7310783068169415e-09
2046,UK,-2.1685621379797548e-08
2046,NL,-2.926818264380847e-09
2046,IE,-2.4976714030344738e-09
2046,PT,-9.370438647238188e-09
