technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
lake,7.9,,13.662797037398853,,1807.842659399222
methanization,0.4566210045636765,,3.9999999999778075,,526.1964361852199
onshore,11.7,,16.675975016999995,,651.2564795997191
pv_ground,13.6,,18.035652648,,377.17512171782334
pv_roof_com,19.4,,22.297570419999996,,90.76064693353032
pv_roof_indiv,8.2,,10.477081287999999,,-488.44139673195605
pyrogazification,0.45662100456095206,,3.999999999953939,,253.79200693359797
river,8.2,,23.288710175070126,,2627.7728128717026
electrolysis,11.865883059299401,,26.7998682157663,13.086229945842103,0.0
h2_ccgt,2.3038869907959345,,3.037523836991547,2.025015891327698,0.0
battery_4h,0.07633693822913139,0.30534775291652555,0.0885756826228056,0.00984174251341434,0.0
phs,3.12,62.400000000000006,5.270279385074867,-1.017589324451504,575.6243296075282
