technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,7481.757945275455,,7.481757945275455,,0.0
biomass_coge,0.23,,0.8063591712000001,,55.93558251858981
geothermal_coge,1.43,,10.010026694725198,,505.4698662310825
lake,11.7,,15.7779169565989,,2064.718407176691
marine,3.7,,14.599796699999999,,1970.029483864391
methanization,6.3926940639240035,,55.99999999997426,,7366.750079272167
offshore_float,6.7,,17.408087601957142,,-1083.7234322973195
offshore_ground,4.1,,9.263299043,,-720.6706577577633
onshore,89.4,,189.57866332540908,,10896.91128869875
pv_ground,50.1,,72.85523062200001,,2733.4495286182864
pv_roof_com,70.9,,91.04809258000002,,2106.1222668452247
pv_roof_indiv,30.6,,42.489080118,,-1090.3052009538533
pyrogazification,1.8264840182594821,,15.999999999953062,,1015.1680199264179
river,4.5,,12.429159384219197,,1648.7918494016808
waste,0.26,,0.39430025009934,,54.69629201930711
electrolysis,34.26569663071963,,95.1444676066533,46.458526256592236,0.0
h2_ccgt,16.48440095661319,,17.502613629178327,11.668409086118888,0.0
battery_4h,25.336782834074967,101.34713133629987,29.010914540093356,3.223434949883842,0.0
battery_8h,2.533454127632077,20.267633021056614,5.026898022507808,0.5585442247202685,0.0
phs,6.4,128.0,9.540422115898265,2.601821411657898,1218.18088278044
