,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
gene_curtailed [TWh],7.013361958228572,6.877837937048982,11.839945062033657,2.2737220864532817,8.187290139173452,3.883323055382647,2.949646344455934,6.902589129538597,2.7998543088319066,3.4868038101640186
gene_curtailed [%],1.0987472436189705,6.13993517728766,1.2578490862881981,2.177106735781432,1.824162788830369,0.8146945315268572,0.46192102859912104,2.122567058335752,1.6180851454187615,3.2379368651783924
imports [TWh/yr],110.33743965158365,44.88563910892587,101.29889360028685,10.252113173685375,12.69643836461183,59.524656454939255,79.66325506067315,46.17371839525058,33.92790454087003,37.297785953015484
exports [TWh/yr],103.4164218031896,29.394755968707337,126.22439138416634,7.090800554468337,7.697145578618444,66.6747470319649,64.9626680756901,43.592213698597895,50.659231913648775,36.39907944033533
net_imports [TWh/yr],6.921017848394044,15.490883140218536,-24.925497783879493,3.161312619217038,4.999292785993386,-7.150090577025644,14.700586984983048,2.5815046966526864,-16.731327372778743,0.8987065126801568
lost_load [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load [% of demand],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_gene_CH4 [TWh],170.62835999993422,29.555015373867313,115.45789744958071,7.999999999931747,97.39265428378988,79.48175794520279,87.73438864111694,60.812749479943584,15.999999999920874,13.999999999931234
gene_CH4 [TWh],170.62835999993422,29.555015373867313,115.45789744958071,7.999999999931747,97.39265428378988,79.48175794520279,87.73438864111694,60.812749479943584,15.999999999920874,13.999999999931234
gene_H2 [TWh],103.96606687739524,13.743518766439458,204.11692369273496,26.7998682157663,48.471709331565165,95.1444676066533,112.77874323082239,94.74917348188816,73.96754966202103,23.211437313350366
biogas_import [TWh/yr],0.0,21.555015373890658,0.45789744965656254,0.0,23.39265428387019,7.481757945275455,31.7343886412044,50.81274947996715,0.0,0.0
H2_import [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH4_imports [TWh/yr],0.0,13.317817640132713,0.5420947919152296,0.0,13.98610814110619,7.2713302404961615,16.49673970866109,20.23631377407916,0.0,0.0
CH4_exports [TWh/yr],30.521545977419933,1.4744565190818144,1.8847301703557785e-05,1.0000028473860931,10.638469699392656,2.7530887915696844,13.044142114255429,2.9267657708475645,7.4919131167096555,2.00000061242585
CH4_net_imports [TWh/yr],-30.521545977419933,11.843361121050899,0.542075944613526,-1.0000028473860931,3.347638441713533,4.518241448926477,3.4525975944056597,17.309548003231598,-7.4919131167096555,-2.00000061242585
H2_trade_imports [TWh/yr],0.0,37.88813706149126,29.55033291960511,0.0,49.96055591085748,0.0,17.91100865100077,0.0,0.0,0.0
H2_trade_exports [TWh/yr],32.87269101350263,0.0,0.0,16.237328487447392,0.0,7.373444891363505,0.0,12.401909708191035,52.847516596356506,13.577143846093556
H2_net_trade_imports [TWh/yr],-32.87269101350263,37.88813706149126,29.55033291960511,-16.237328487447392,49.96055591085748,-7.373444891363505,17.91100865100077,-12.401909708191035,-52.847516596356506,-13.577143846093556
CH4_import_cost [M€/yr],0.0,2330.618087754312,94.86795123538768,0.0,2447.5689290572723,1272.4827935762016,2886.929459130018,3541.3549136264264,0.0,0.0
CH4_export_revenue [M€/yr],5341.270546987886,258.0298909202584,0.0032983251741170744,175.00049898593926,1861.7322007129353,481.79053908860493,2282.7248779922033,512.1840103557248,1311.0847968050275,350.00010726391446
H2_trade_import_cost [M€/yr],0.0,4927.445397970632,3843.093465294734,0.0,6497.493157382484,0.0,2329.370721161349,0.0,0.0,0.0
H2_trade_export_revenue [M€/yr],4275.174305627861,0.0,0.0,2111.704500038066,0.0,958.9346406283601,0.0,1612.8988558739122,6872.949494039973,1765.7409456010294
lcoe_elec [€/MWh],80.30745283852686,131.92573762703336,102.02380420847224,65.36085432397928,107.95053882831154,78.81255007611652,112.60884968736089,130.65997792200506,88.70365827653424,80.1369416714978
lcoe_CH4 [€/MWh],46.86541793110246,139.39209157665653,58.71848532826086,77.50152333149241,100.91953813868858,69.54287536402593,106.55788334328933,153.36817850799628,51.96357375840069,87.23020556561414
lcoe_H2 [€/MWh],110.54028685584507,130.05246352404458,130.052459428918,130.05246104244233,130.05246043533546,130.05245969890976,130.05245972530935,130.0524598746633,130.05246004255807,130.05246121035648
lcoe_elec_volume [€/MWh],80.48003948996232,86.98921630353695,92.47764317857748,63.21119566837476,85.6907949800795,73.67143353429437,93.24945653439075,115.08613232888752,102.27912754331791,79.5058430092938
lcoe_CH4_volume [€/MWh],57.14372301103424,99.51440445930747,58.44408501309425,88.57310072256759,97.56594122561859,65.80225788465961,102.52329214279439,119.38640217247817,97.72072425605549,101.76854623706733
lcoe_H2_volume [€/MWh],243.01748732520147,76.39367998024855,207.1849884310379,502.5438628104954,214.8344800228716,203.70285446573882,290.35164252679556,371.8617715333043,649.6262568842834,436.12103003330236
lcoe_elec_value [€/MWh],89.29776461041492,94.79226704370264,110.433337427789,77.09622596743183,94.26921207415803,86.35089284312036,106.72772017462019,145.66339785266229,162.40270174571737,94.73815826465207
lcoe_CH4_value [€/MWh],57.14372486007582,99.51440822035867,58.44408729654543,88.57312897745315,97.56594145872523,65.80225889407919,102.523294470838,119.38640497059413,97.7207778365085,101.76855011801422
lcoe_H2_value [€/MWh],153.73964061754938,42.02469685315875,129.08238601646522,327.1265598678549,99.59845066565393,131.18707499314158,164.7340935676136,232.1735990407321,510.5731203083706,284.891561072217
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],68.72775642882294,68.72775642882294,68.72775642882294,68.72775642882294,68.72775642882294,68.72775642882294,68.72775642882294,68.72775642882294,68.72775642882294,68.72775642882294
