tech,FR
lake,0.621561283010564
phs,0.7281732847739936
ch4_ocgt,0.03026640362992836
ch4_ccgt,0.05598851949664415
nuclear,0.08103708292526712
h2_ccgt,0.0
coal,0.0
battery_1h,5.9109808783435186e-06
battery_2h,1.8647568188777708e-05
battery_4h,10.652678156033568
battery_8h,0.17389146150527418
rsv_dummy,0.0
lost_load,0.0
