area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,21555.01537389066,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091297547,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,2.3947254717150456e-06,1.2269930150063098,6.009758401073233,9.973573588642918,6.104400743268681e-07,8.052353293777985e-12,5.4307992675495945e-06,1.3311487499432034e-05,6.802951156890545,2.547914469202207,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.4566210045636765,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.45662100456095206,8.2,0.0,0.0,2.3615907113174974e-07,1.6004814067120604e-07,11.865883059299401,2.3038869907959345,6.333477949430354e-07,0.0,6.046710391136918e-06,2.4606564905113336e-05,0.07633693822913139,1.9619078718038085e-06,0.0,0.0,3.12,0.0
DE,0.0,457.8974496565625,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602736517,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.853881278533364,4.29,0.0,0.0,2.3912102342927e-06,16.895341266918614,71.57943652137651,48.05803659551211,6.060924122884803e-07,0.0,5.225832800381217e-06,1.2663218005627187e-05,34.72072488875578,12.116454449216135,0.0,0.0,6.5,0.0
ES,0.0,7481.757945275455,0.23,0.0,1.43,11.7,0.0,3.7,6.3926940639240035,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8264840182594821,4.5,0.0,0.26,8.433081688899584e-07,2.758913574679789e-06,34.26569663071963,16.48440095661319,4.722160291436717e-07,0.0,5.03269479557728e-06,1.1098473144082781e-05,25.336782834074967,2.533454127632077,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.551599349501394,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239930634426,7.6,0.0,2.841376989468684,7.443914782025634,6.90268974682932,24.908100303687362,9.273165411794825e-07,6.001978716670321e-07,1.2870397257245049e-11,1.1189575770564378e-05,3.1569899599617715e-05,21.602799569777382,0.32589248878908805,88.417,6.719999997217687,5.060000000165151,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159788428,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.22831050227696467,0.2,0.0,0.0,2.749259675366311e-06,1.6668751350413247,23.465536272531903,1.515659329376231,7.132874703538306e-07,8.417690867513893e-12,4.9071032948884015e-06,9.718494268155094e-06,2.311711934449813,1.4640593997092028,0.0,0.0,0.0,0.0
IT,0.0,23392.65428387019,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292234475,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.223744292231247,13.0,0.0,0.79,9.408241314909178e-07,4.708012558755237,23.20093563589797,22.938689069771094,3.235950569513835e-07,1.006398261740354e-11,5.53710312132003e-06,1.2726605097905523e-05,27.103272003272405,17.11653617823784,0.0,0.0,7.22,0.0
NL,0.0,50812.749479967155,0.15,0.0,0.0,0.0,0.0,0.0,1.141552511412835,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,2.4873774284174568e-06,9.71679975991081,29.679691666511996,20.589606308094805,5.699491440305341e-07,8.519870186175647e-12,5.420487049471239e-06,1.326986428224527e-05,6.184295573773811,2.825555911333432,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557052163,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0273972602686687,0.8,0.0,0.0,8.437452454231036e-07,2.7554402927855027e-06,8.756580452055342,1.595375240612206,4.70591969358124e-07,0.0,5.023892945870204e-06,1.1070299839576584e-05,1.138718530577145,0.017441127745564354,0.0,0.0,4.7,0.0
UK,0.0,31734.3886412044,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041092679,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.283105022824278,2.2,0.0,0.0,2.7678954135600137e-06,11.159950536826614,40.17659776607566,37.46945670500219,6.774806085991169e-07,1.394580417773154e-11,4.920683569108874e-06,9.754568413960457e-06,23.30060844675991,8.726029040860668,0.0,0.0,2.8,0.0
