technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,21555.01537389066,,21.555015373890658,,0.0
biomass_coge,0.37,,1.2971864928000003,,91.91736087053668
methanization,0.9132420091297547,,7.999999999976653,,1052.392867265403
offshore_float,5.0,,17.15926102,,-368.31523736347685
offshore_ground,3.0,,9.49832157,,-215.52367326895103
onshore,11.6,,29.37685743599999,,1869.3619762663914
pv_ground,17.0,,18.87792608,,378.9779819962814
pv_roof_com,24.2,,23.485707475999998,,14.200723089413032
pv_roof_indiv,10.3,,11.142251600000002,,-649.8661665976962
river,0.1,,0.17965944271019196,,26.92657459250774
waste,0.66,,1.00091601948294,,141.49457931600026
ch4_ocgt,1.2269930150063098,,0.1593513158898068,0.2390269738347102,0.0
electrolysis,6.009758401073233,,13.743518766439458,6.710885493713629,0.0
h2_ccgt,9.973573588642918,,15.438993496756305,10.292662331170872,0.0
battery_4h,6.802951156890545,27.21180462756218,6.408675853011942,0.7120750947748222,0.0
battery_8h,2.547914469202207,20.383315753617655,4.024992038772169,0.4472213376405305,0.0
phs,1.3,26.0,1.7505773513915814,0.5377590556556244,279.50134714117485
