area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,0.0,121.22926230085396,0.0,0.0,0.0,0.0,0.0,316.60713316976484,0.0,0.0,2165.7861912943285,1196.3784719344499,1029.9719326969278,1022.2790753554514,1683.2179934444684,1500.528768893692,0.0,0.0,0.0,0.0,0.00028757018630935267,97.37117905353547,500.62150522055106,1399.8698230759546,0.00013748252060857263,9.453985783311411e-10,7.603118974569433e-05,0.00021298379999091255,163.2708277653731,101.91657876808827,0.0,0.0,0.0,0.0
CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3035665844661,0.0,0.0,0.0,0.0,1038.851001082246,817.823260284361,1349.3565732571358,1194.595718925075,268.60799583387035,0.0,0.0,0.0,2.83591204445509e-05,1.2701030871313719e-05,988.4450990337102,323.3687349402047,0.00014264176768975502,0.0,8.465394547591685e-05,0.0003937050384818134,1.8320865174991532,7.847631487215234e-05,0.0,0.0,0.0,0.0
DE,0.0,0.0,131.05866194686914,0.0,29.33221861099861,0.0,0.0,0.0,3561.830248169137,0.0,0.0,17499.552425658174,9850.182752260303,11507.272627372571,7564.86515763034,12457.204240739848,11100.99924171838,1678.7999739778156,59.57227388471338,0.0,0.0,0.0002871480596428912,1340.7731580796808,5962.669855042935,6745.3249919311265,0.00013650334581168387,0.0,7.316165920533703e-05,0.000202611488090035,833.2973973301388,484.6581779686454,0.0,0.0,0.0,0.0
ES,0.0,0.0,75.35873061944976,0.0,838.9014522745601,0.0,0.0,0.0,2216.249932193804,0.0,0.0,2902.1534963344,1635.0505783104147,7937.887136474598,3012.7165691357714,4931.411394017059,4457.881585256988,1074.4319833447016,0.0,0.0,0.0,0.00010126851286640563,0.0002189406658292948,2854.381737149069,2313.7158657879922,0.00010635188069857967,0.0,7.045772713808192e-05,0.0001775755703053245,608.0827880177992,101.33816510528307,0.0,0.0,0.0,0.0
FR,0.0,0.0,0.0,0.0,79.19699024969626,0.0,0.0,566.6895978315279,6431.557710925654,0.0,0.0,12690.684082232074,7374.110011605889,7161.446346638373,4165.77700928271,5977.475733372764,6092.3128796498,545.0291387888738,0.0,0.0,0.0,893.9011949478179,547.7806565068871,2074.8805249791076,0.0001301562003728055,0.0001351757850296367,1.511068233799227e-09,0.0001566540607879013,0.0005051183935938834,518.4671896746572,13.035699551563521,0.0,16.799999993044217,3.54454585569527e-08,0.0
IE,0.0,0.0,9.829399646015185,0.0,0.0,0.0,0.0,0.0,554.0624830477028,0.0,0.0,7103.778707445396,3987.9282397814995,1633.7485828985748,354.7909732115979,584.2574853278321,524.4566570890573,134.30399791486963,0.0,0.0,0.0,0.00033014436368427143,132.27915338471612,1954.7128695663537,212.7347573464912,0.00016064567754810804,9.882915824281865e-10,6.869944612843762e-05,0.0001554959082904815,55.481086426795514,58.56237598836812,0.0,0.0,0.0,0.0
IT,0.0,0.0,186.7585932742885,0.0,762.6376838859638,0.0,0.0,0.0,1464.307990913407,0.0,0.0,3725.1522490262446,2113.6019670841947,6002.250228475199,3750.5615252893826,6178.522907341824,5506.794899435102,2484.6239614882666,0.0,0.0,0.0,0.00011297870005258453,373.61641691374456,1932.6712565507057,3219.6261775478706,7.287965839269062e-05,1.1815769268586877e-09,7.751944369848042e-05,0.00020362568156648836,650.4785280785377,684.6614471295136,0.0,0.0,0.0,0.0
NL,0.0,0.0,49.14699823007593,0.0,0.0,0.0,0.0,0.0,395.7589164624285,0.0,0.0,16113.449263229804,9092.47638670182,1065.4882062382012,1455.244330800113,2399.628957596453,2141.531349780317,0.0,0.0,0.0,0.0,0.00029869628020426446,771.1015773343751,2472.3609378236674,2889.9138592146373,0.0001283632058829388,1.0002880981141424e-09,7.588681869259734e-05,0.00021231782851592433,148.42309377057148,113.02223645333727,0.0,0.0,0.0,0.0
PT,0.0,0.0,150.71746123889952,0.0,0.0,0.0,0.0,0.0,197.87945823079778,0.0,0.0,1949.2075721648955,1076.740624741005,1509.4416255041183,655.461289492613,1085.049615608831,961.5038713299384,604.3679906300475,0.0,0.0,0.0,0.0001013209991248735,0.00021866503463246177,729.4357266857756,223.92351507374298,0.00010598611206325158,0.0,7.033450124218286e-05,0.00017712479743322535,27.329244733851482,0.6976451098225742,0.0,0.0,0.0,0.0
UK,0.0,0.0,85.18813026546495,0.0,0.0,0.0,0.0,0.0,1424.7320992669866,0.0,0.0,23650.385208934065,13319.680320870208,5425.110783429507,2176.8530898745494,3582.0548207599227,3190.444663958432,1343.0399791808331,0.0,0.0,0.0,0.0003323822330215602,885.6265102245553,3346.7682901697954,5259.134177153109,0.00015258130265504566,1.6373279912469023e-09,6.888956996752424e-05,0.0001560730946233673,559.2146027222378,349.0411616344267,0.0,0.0,0.0,0.0
