year,area,dual
2059,FR,-192.17909753180845
2059,BE,-0.0
2059,DE,-0.0
2059,CH,-0.0
2059,IT,-0.0
2059,ES,-0.0
2059,UK,-0.0
2059,NL,-0.0
2059,IE,-0.0
2059,PT,-0.0
