year,area,dual
2059,FR,-132.34369416192914
2059,BE,-135.82506458398245
2059,DE,-135.85128677224625
2059,CH,-131.54910835678444
2059,IT,-131.54910836011265
2059,ES,-131.54910835526215
2059,UK,-131.54910841112996
2059,NL,-135.83335733256084
2059,IE,-131.54910835409174
2059,PT,-131.54910835441035
