area,tech,dual
FR,offshore_float,-0.0
FR,offshore_ground,-0.0
FR,onshore,-188.99916309491837
FR,pv_ground,-71.00492184966888
FR,pv_roof_com,-41.330940415809735
FR,pv_roof_indiv,-0.0
FR,river,-778.409129894246
FR,lake,-0.0
FR,nuclear,-646.0782968815884
FR,natural_gas,-0.0
FR,coal,-0.0
FR,biomass_coge,-552.6926270643638
FR,geothermal_coge,-659.5584643763929
FR,waste,-277.5620106209695
FR,marine,-208.0654945239225
FR,rsv_dummy,-0.0
FR,lost_load,-0.0
BE,offshore_float,-0.0
BE,offshore_ground,-0.0
BE,onshore,-224.5074724531174
BE,pv_ground,-32.68892805529518
BE,pv_roof_com,-12.368328660165467
BE,pv_roof_indiv,-0.0
BE,river,-198.72492825540436
BE,lake,-1214.1269088626402
BE,nuclear,-9066.254640817522
BE,coal,-0.0
BE,biomass_coge,-301.7607549708908
BE,geothermal_coge,-842.106501316265
BE,waste,-252.11352959669406
BE,marine,-932.972461918407
BE,rsv_dummy,-0.0
BE,lost_load,-0.0
DE,offshore_float,-47.993116611983055
DE,offshore_ground,-51.452091484095604
DE,onshore,-220.84504029228216
DE,pv_ground,-38.932668537286645
DE,pv_roof_com,-18.09262413099303
DE,pv_roof_indiv,-0.0
DE,river,-563.9422239330233
DE,lake,-0.0
DE,nuclear,-9067.230731983294
DE,coal,-0.0
DE,biomass_coge,-301.75308187332655
DE,geothermal_coge,-555.024398942964
DE,waste,-1428.7131092407608
DE,marine,-932.9346976229315
DE,rsv_dummy,-0.0
DE,lost_load,-0.0
CH,offshore_float,-0.0
CH,offshore_ground,-0.0
CH,onshore,-83.51353833070947
CH,pv_ground,-43.35073811849331
CH,pv_roof_com,-18.33735844333563
CH,pv_roof_indiv,-0.0
CH,river,-316.6832307915708
CH,lake,-0.0
CH,nuclear,-1936.60278751439
CH,coal,-0.0
CH,biomass_coge,-596.796645206594
CH,geothermal_coge,-833.084458813135
CH,waste,-1419.7288310331055
CH,marine,-923.9504194152757
CH,rsv_dummy,-0.0
CH,lost_load,-0.0
IT,offshore_float,-0.0
IT,offshore_ground,-0.0
IT,onshore,-174.5564853702533
IT,pv_ground,-111.08850404448557
IT,pv_roof_com,-74.80361763313243
IT,pv_roof_indiv,-19.095000346544435
IT,river,-278.62976493233623
IT,lake,-0.0
IT,nuclear,-7051.554708809632
IT,coal,-0.0
IT,biomass_coge,-446.5958361055614
IT,geothermal_coge,-711.5637797278503
IT,waste,-290.48393330218005
IT,marine,-1128.832028870755
IT,rsv_dummy,-0.0
IT,lost_load,-0.0
ES,offshore_float,-0.0
ES,offshore_ground,-0.0
ES,onshore,-169.98082115198747
ES,pv_ground,-100.8424407198162
ES,pv_roof_com,-69.78313049660782
ES,pv_roof_indiv,-8.393420512827255
ES,river,-350.3857658030214
ES,lake,-0.0
ES,nuclear,-8433.219069555065
ES,coal,-0.0
ES,biomass_coge,-325.9359649517149
ES,geothermal_coge,-552.0298120702381
ES,waste,-252.79202384683455
ES,marine,-147.39056338837491
ES,rsv_dummy,-0.0
ES,lost_load,-0.0
UK,offshore_float,-35.835781926673796
UK,offshore_ground,-14.617633234211205
UK,onshore,-282.59260955553276
UK,pv_ground,-67.20068437297174
UK,pv_roof_com,-39.31127966308046
UK,pv_roof_indiv,-0.0
UK,river,-236.10003458583822
UK,lake,-1313.879449519466
UK,nuclear,-58191.08237583572
UK,coal,-0.0
UK,biomass_coge,-313.0038955246974
UK,geothermal_coge,-941.8590419730905
UK,waste,-1528.5034141930623
UK,marine,-1032.7250025752323
UK,rsv_dummy,-0.0
UK,lost_load,-0.0
NL,offshore_float,-24.03906163621675
NL,offshore_ground,-16.675179063825773
NL,onshore,-218.99033769608863
NL,pv_ground,-36.01338010625749
NL,pv_roof_com,-13.858087685199447
NL,pv_roof_indiv,-0.0
NL,river,-312.67083648004746
NL,lake,-1214.0880280238987
NL,nuclear,-9068.037495706834
NL,coal,-0.0
NL,biomass_coge,-301.74765599785076
NL,geothermal_coge,-842.0676204775234
NL,waste,-1428.7119926974947
NL,marine,-932.9335810796642
NL,rsv_dummy,-0.0
NL,lost_load,-0.0
IE,offshore_float,-2.4583763081832015
IE,offshore_ground,-0.0
IE,onshore,-320.4665354622233
IE,pv_ground,-66.2150615364887
IE,pv_roof_com,-38.003880939091964
IE,pv_roof_indiv,-0.0
IE,river,-370.2046320627707
IE,lake,-1313.8222436454173
IE,nuclear,-58196.97143184882
IE,coal,-0.0
IE,biomass_coge,-312.9836622082866
IE,geothermal_coge,-941.8018360990411
IE,waste,-1528.4462083190133
IE,marine,-1032.6677967011835
IE,rsv_dummy,-0.0
IE,lost_load,-0.0
PT,offshore_float,-40.64048504606683
PT,offshore_ground,-46.09083158693549
PT,onshore,-186.94652417613298
PT,pv_ground,-98.18431502355291
PT,pv_roof_com,-69.08453691913272
PT,pv_roof_indiv,-6.417649631002719
PT,river,-0.0
PT,lake,-0.0
PT,nuclear,-8432.30638070705
PT,coal,-0.0
PT,biomass_coge,-325.9306916061633
PT,geothermal_coge,-838.2990512290716
PT,waste,-1424.9434234490438
PT,marine,-929.1650118312142
PT,rsv_dummy,-0.0
PT,lost_load,-0.0
