,0
total system cost [1e9€],43.329802513564296
elec_demand_tot [TWh],509.757495437961
H2_demand_tot [TWh],49.764499999999984
CH4_demand_tot [TWh],136.05535951644188
elec_price_weighted_by_demand [€/MWh],46.92077581602474
CH4_price_weighted_by_demand [€/MWh],1.1563016463573776
H2_price_weighted_by_demand [€/MWh],3.067426440917802e-08
load_shifted [TWh],20.639970312896054
load_shifted [%],4.048978288227642
attributed_cost [1e9€],58.32109317102813
primary_gene_elec [TWh],697.4067774369158
gene_elec [TWh],720.7127913231501
gene_curtailed [TWh],95.45806905628106
gene_curtailed [%],13.687574044964848
imports [TWh/yr],0.0
exports [TWh/yr],0.0
net_imports [TWh/yr],0.0
lost_load [TWh/yr],0.0
lost_load [% of demand],0.0
primary_gene_CH4 [TWh],162.51200999997346
gene_CH4 [TWh],169.13030676533256
gene_H2 [TWh],86.17716369792676
biogas_import [TWh/yr],0.0
H2_import [TWh/yr],0.0
CH4_imports [TWh/yr],0.0
CH4_exports [TWh/yr],0.0
CH4_net_imports [TWh/yr],0.0
H2_trade_imports [TWh/yr],0.0
H2_trade_exports [TWh/yr],0.0
H2_net_trade_imports [TWh/yr],0.0
CH4_import_cost [M€/yr],0.0
CH4_export_revenue [M€/yr],0.0
H2_trade_import_cost [M€/yr],0.0
H2_trade_export_revenue [M€/yr],0.0
lcoe_elec [€/MWh],71.13341042089182
lcoe_CH4 [€/MWh],44.14921229070365
lcoe_H2 [€/MWh],19.189769419331654
lcoe_elec_volume [€/MWh],84.70779914665576
lcoe_CH4_volume [€/MWh],51.26631087571253
lcoe_H2_volume [€/MWh],164.0848652491294
lcoe_elec_value [€/MWh],98.91964540586763
lcoe_CH4_value [€/MWh],44.5799903720215
lcoe_H2_value [€/MWh],36.78758677404448
transport_and_distrib_lcoe [€/yr/MWh],
footprint [MtCO2eq/yr],11.34097848510877
