technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,-36.16671265054284
lake,13.03119,,17.026286245548327,,2559.9468894347483
marine,1.39303,,5.49674453973,,-316.29280122840953
methanization,18.55159931623971,,162.51200999997346,,-6873.3788334284145
nuclear,2.095714285714286,,9.474324317410892,,750.7908484021275
offshore_float,29.2981,,111.23252182161572,,-10342.325706099484
offshore_ground,18.49108,,65.951339457283,,-6172.157026919476
onshore,80.65538,,222.27753437134817,,-2394.7376314468415
pv_ground,69.27483,,82.84797698583208,,-3287.5162942376624
pv_roof_com,85.9395,,90.34132806516,,-5024.449989408489
pv_roof_indiv,41.81914,,48.3101262521152,,-5570.129335835564
river,7.6,,39.194532639302544,,1696.8273322006632
waste,2.841376989468684,,4.309060221438507,,201.19889270748237
ch4_ccgt,8.061268137904904,,16.86957678304584,11.246384522030556,1444.616116011531
ch4_ocgt,10.139511201430945,,1.7328744272776162,2.5993116409164245,233.8200767173807
electrolysis,12.400878828702583,,57.9402104608754,28.291889762183352,-1374.6082778321393
h2_ccgt,2.1272615178180336,,4.703562675910704,3.1357084506071367,340.4556146112569
methanation,1.3331397476402598,,6.618296765359096,5.27306910805479,-321.99722112418453
battery_2h,11.87840939820394,23.75681879640788,10.45995371433922,9.24977140863349,0.0
battery_4h,5.140111002211551,20.560444008846204,7.11492049842553,3.6954896464526676,0.0
ch4_reservoir,88.417,118900.0,30.41124410753384,5.9188209888816345e-12,-76.02811026884146
h2_saltcavern,9.226314900229635,3999.9999984946944,28.23695323705136,-1.9184653865522705e-13,-279.11162096580034
phs,5.0600000000382614,101.00000000247395,12.923353165881172,4.4284986321643895,1081.3715308390856
