,0
offshore_float,0.7786276527513101
offshore_ground,0.461659376200981
onshore,2.889607946827526
pv_ground,1.1598716778016491
pv_roof_com,1.26477859291224
pv_roof_indiv,0.6763417675296127
river,0.23516719583581527
lake,0.10215771747328997
nuclear,0.05684594590446535
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.14036282860948693
ch4_ccgt,2.024349213965501
h2_ccgt,0.16462469365687465
electrolysis,0.289701052304377
phs,0.07754011899528704
battery_1h,0.0
battery_2h,0.6066773154316748
battery_4h,0.41266538890868076
battery_8h,0.0
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,11.34097848510877
