Date,Île-de-France,Centre-Val de Loire,Bourgogne-Franche-Comté,Normandie,Hauts-de-France,Grand Est,Pays de la Loire,Bretagne,Nouvelle-Aquitaine,Occitanie,Auvergne-Rhône-Alpes,Provence-Alpes-Côte d'Azur
2011-08-30,2337.2882222770613,582.6196336126211,807.47237122294,927.0538003657448,1574.797105180281,1599.9128519250687,859.4930786075861,862.99080117407,1105.0350591150902,787.6585891209957,1854.166622697781,608.4376732426921
2011-08-31,2342.851764211261,584.432065660457,805.3602138962287,931.4193522936052,1585.003023353257,1600.609224133657,871.9122169663106,872.7464009536156,1111.2929259690438,789.5710659606118,1844.8391089739607,610.21806124467
2011-09-01,2371.2355267560215,639.1354539572123,805.4786356136898,1001.0854060530396,1755.973939614226,1796.0299581650088,868.2407655107745,861.1696798808889,1123.998196209087,788.8316063473371,1824.4335533278318,656.8584103853574
2011-09-02,2308.0642386777376,574.6116004101086,742.1812577131682,939.7170678119644,1630.6564159297784,1666.195374356094,768.3052353026237,782.4573077333475,1044.402085412629,720.1554405978707,1683.21615790822,621.0520381437465
2011-09-03,2009.9489978549395,418.368904490643,582.9254967369709,763.3939602069374,1291.46029338709,1327.70507579153,430.7894272839974,458.426341673085,778.3448895321283,552.355116149252,1262.3278394843735,494.6333294663883
2011-09-04,1976.793455153593,421.0507017200731,588.7297086845074,755.6246393472929,1264.7463064639362,1326.126203903968,439.03501822043324,445.8659815332973,761.8384243798698,553.2758921161699,1282.4455537372974,501.44016543549844
2011-09-05,2343.05794629268,661.2688034680862,809.5024112221911,1055.165276960519,1849.8382596193212,1820.525294073168,967.4925582716,933.7060101301869,1094.7234052930871,786.385235037654,1850.8645306666965,706.7084904557364
2011-09-06,2337.2882222770613,664.0191859138379,807.47237122294,1061.0986922427855,1862.0220996584196,1843.4039096926062,965.806306074931,954.044525637884,1105.0350591150902,787.6585891209957,1854.166622697781,707.8434999257254
2011-09-07,2342.851764211261,665.8316179616738,805.3602138962287,1065.464244170646,1872.2280178313956,1844.1002819011946,978.2254444336554,963.8001254174296,1111.2929259690438,789.5710659606118,1844.8391089739607,709.6238879277033
2011-09-08,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
