,0
offshore_float,0.6770348803883778
offshore_ground,0.39579472690232015
onshore,2.481357735854681
pv_ground,1.141287622581305
pv_roof_com,1.24762829659986
pv_roof_indiv,0.6648267719829735
river,0.24058379242265907
lake,0.09853117758354103
nuclear,0.0771055199999553
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.0721015688891242
ch4_ccgt,3.42434337423716
h2_ccgt,0.0
electrolysis,0.24882250018227248
phs,0.05523010192555928
battery_1h,0.0
battery_2h,0.0
battery_4h,0.883756950300505
battery_8h,0.8870260573212839
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,12.595431077171575
